rfid	op_id	soc_socialrs_sa	soc_socialavgti	soc_social_num_ti_1_5	soc_social_num_ti_4_5	soc_social_num_ti_7_5	soc_social_num_ti_10_5	soc_social_num_ti_13_5	soc_social_num_ti_16_5	soc_socialti_sa	soc_midconrs_sa	soc_midconavgti	soc_midcon_num_ti_1_5	soc_midcon_num_ti_4_5	soc_midcon_num_ti_7_5	soc_midcon_num_ti_10_5	soc_midcon_num_ti_13_5	soc_midcon_num_ti_16_5	soc_midconti_sa	soc_opconrs_sa	soc_opconavgti	soc_opcon_num_ti_1_5	soc_opcon_num_ti_4_5	soc_opcon_num_ti_7_5	soc_opcon_num_ti_10_5	soc_opcon_num_ti_13_5	soc_opcon_num_ti_16_5	soc_opconti_sa	soc_totalrs_sa	soc_avgtotalti	soc_total_num_ti_1_5	soc_total_num_ti_4_5	soc_total_num_ti_7_5	soc_total_num_ti_10_5	soc_total_num_ti_13_5	soc_total_num_ti_16_5	soc_totalti_sa	rt_trials_sa	rt_meanrt_sa	rt_devmedrt_sa	rt_falsealarm_sa	rt_peropfalsealarm_sa	rt_pinit_sa	rt_peropinit_sa	loco_sheet_id	loco_saact	loco_sadis	loco_sarear	loco_sacent	lr_lt_act_sa	lr_lt_inact_sa	lr_lt_tot_sa	lr_px_pre_act_sa	lr_px_pre_inact_sa	lr_px_pre_tot_sa	dd_pcd600	dd_pcd1200	dd_pcd1800	dd_pcd2400
CC1DCD1B6A	Z84	-0.4756691	2310.590909	5	6	3	4		4	0.403956193	-0.462121212	458.1304348	5	4	4	5	3	1	-0.394343151	-0.522988506	748.6071429	6	7	6	4	3	2	-0.285874898	-0.481382979	1127.821918	16	18	13	13	6	7	-0.317457554	-0.30952381	0.080598581	0.45343815	-0.572916667	-0.553207984	-0.34009009	-0.268112452	Z01_ZZ3	-0.220779221	-0.360383944	-0.425925926	-0.579784214	-0.406565657	-0.636363636	-0.439393939	-0.465277778	-0.578431373	-0.444444444	6.01	12.01	18.01	24.01
CC1DCD1B5F	Z85	-0.528846154	1090.705882	5	5	3	1	2	1	-0.388779008	-0.487179487	310.5294118	4	5	2	4	2		-0.534971811	-0.48245614	692.4210526	7	4	3	2	2	1	-0.725160859	-0.49382716	697.6792453	16	14	8	7	6	2	-0.573889696	-0.191176471	0.090594563	-0.492013491	-0.533333333	-0.559252451	-0.323129252	-0.227579921	Z01_ZZ3	-0.156410256	-0.400943396	-0.62037037	-0.598603839	0.296296296	-0.5	-0.371345029	-0.475	-0.388888889	-0.4	6.01	12.01	18.01	24.01
CC1DCD1B53	Z86	-0.6	1082.818182	6	6	1	3	4	2	0.449329635	-0.568627451	259.0526316	9	4	2	1		3	-0.59126391	-0.641666667	460.9230769	5	3	1	3		1	-0.609590826	-0.60483871	643.2592593	20	13	4	7	4	6	-0.415041595	-0.206349206	0.183303429	0.540430811	-0.516666667	-0.410519781	-0.303448276	-0.170449626	Z01_ZZ3	-0.23880597	-0.362057448	-0.547619048	-0.585534591	-0.540229885	0.722222222	-0.53125	-0.416666667	-0.354166667	-0.352941176	6.01	12.01	18.01	24.01
CC1DCD1B51	Z87	-0.352564103	1234.583333	4	5	5	7	2	1	-0.370512003	-0.494623656	575.7272727	5	6	3	2	4	2	-0.466919192	-0.372222222	690.7407407	9	5	4	2	6	1	0.545830898	-0.35021097	834.8767123	18	16	12	11	12	4	-0.322008633	-0.224806202	0.102156706	0.332971622	-0.590909091	-0.492710203	-0.338709677	-0.214549232	Z01_ZZ3	-0.333333333	-0.466504592	-0.678571429	-0.446830266	-0.557142857	-0.640350877	-0.586419753	-0.564814815	-0.678571429	-0.579166667	6.01	12.01	18.01	24.01
CC1DCD1B8D	Z88	-0.7375	846.56	7	6	5	2	3	2	-0.490564221	-0.575	1065.941176	6	3		5	2	1	-0.737718917	-0.447368421	737.3125	6	5	2		2	1	-0.626913346	-0.429411765	880.7241379	19	14	7	7	7	4	-0.336580171	-0.426470588	0.219137355	0.582904731	-0.666666667	-0.57506618	-0.372053872	-0.272730607	Z01_ZZ3	-0.213963964	-0.343304843	-0.486666667	-0.471830986	-0.5	-0.588235294	-0.524590164	-0.587301587	-0.565217391	-0.481481481	6.01	12.01	18.01	24.01
CC1DCD1B4C	Z89	-0.690972222	1317.45	5	5	3	2	3	2	-0.509000447	-0.666666667	441.2142857	7	3	3			1	-0.611802413	-0.75	637.3684211	7	5		4	2	1	-0.522287968	-0.712698413	842.1886792	19	13	6	6	5	4	-0.461425227	-0.254901961	0.088292975	0.351756344	-0.714285714	-0.677147824	-0.359649123	0.209286724	Z01_ZZ3	-0.255050505	-0.390494541	-0.513333333	-0.364152474	-0.524509804	-0.607142857	-0.548611111	-0.633333333	-0.557971014	-0.525252525	6.01	12.01	18.01	24.01
CC1DCD1B5A	Z90	-0.54954955	576.3636364		4	7	5	2	4	0.469943985	-0.58974359	401.4	6	4	6	3	3	3	-0.458562642	-0.523809524	497.4444444	9	4	5	3	3	3	-0.317114094	-0.275862069	488.4594595	15	12	18	11	8	10	0.26163337	-0.278985507	0.064019293	0.338130064	-0.545454545	-0.44972469	-0.375843455	-0.16798966	Z01_ZZ3	-0.388278388	-0.498834499	-0.612612613	-0.513064133	-0.488095238	0.5	-0.406976744	-0.427083333	-0.447916667	-0.333333333	6.01	12.01	18.01	24.01
CC1DCD1B6E	Z91	-0.5	1228.714286	5	8	4	4	2	4	-0.51529052	-0.643678161	579.7	7	4	2	3	2	2	0.454297279	-0.386904762	1292.862069	5	5	6	6	6	1	-0.515444065	-0.469512195	1084.298701	17	18	12	13	10	7	-0.500926524	-0.253968254	0.117398957	0.451561086	-0.348484848	0.396749084	-0.4125	-0.215224359	Z01_ZZ3	-0.327004219	-0.46320038	-0.61627907	-0.23778264	-0.423280423	0.19047619	-0.351648352	-0.272727273	-0.297619048	-0.286666667	6.01	12.01	18.01	24.01
CC1DCD1B3C	Z92	-0.752212389	1173.233333	8	7	3	6	3	3	-0.342210511	-0.611111111	431.3703704	6	7	5	4	5		0.425860199	-0.419047619	1303.086957	8	4	3	3	3	2	-0.197305694	-0.663809524	960.1875	22	18	11	13	11	5	-0.255365556	-0.34751773	-0.109535858	-0.585903016	-0.770833333	-0.771186164	-0.35687904	-0.11174495	Z01_ZZ3	-0.097484277	-0.438077634	-0.606060606	0.488888889	-0.424836601	-0.568181818	-0.46803653	0.488304094	-0.640350877	0.4	6.01	12.01	18.01	24.01
CC1DCD1B38	Z93	0.316239316	632.5862069	7	3	7	2	6	4	0.431585797	-0.552380952	702.5714286	8	3	5	2	2	1	-0.52901743	-0.605072464	646.48	5	7	3	4	5	1	-0.259167583	-0.412621359	656.8133333	20	13	15	8	13	6	-0.372551267	-0.32183908	0.271917146	0.360563846	-0.711111111	-0.623727374	-0.401360544	-0.165567085	Z01_ZZ3	-0.310861423	-0.481292517	-0.556910569	-0.542276423	-0.406976744	-0.666666667	-0.509389671	-0.666666667	-0.606666667	-0.518018018	6.01	12.01	18.01	24.01
CC1DCD1B49	Z94	-0.561403509	1376.153846	4	2	1	3	2	1	-0.651267057	-0.720833333	804.2307692	4	3	3	2		1	-0.544325314	0.46875	611.3333333	3	2	3	2	2	3	-0.579203377	-0.391304348	915	11	7	7	7	4	5	-0.456446144	-0.266666667	0.169646153	0.437227187	-0.592592593	-0.518721198	-0.328042328	-0.215845502	Z01_ZZ3	-0.175925926	-0.375128205	-0.5	-0.337381916	-0.398550725	-0.425925926	-0.403030303	-0.375968992	-0.455555556	-0.339622642	6.01	12.01	18.01	24.01
CC1DCD1B66	Z95	-0.508090615	1183.75	7	8	8	6	7	4	0.47046456	-0.583333333	212.1538462	8	3	4	4	2	5	-0.456658786	-0.5	517.5	5	6	3	2	3	5	-0.412932501	-0.375	725.4	20	17	15	12	12	14	0.359903524	0.262962963	0.172931959	-0.439616024	-0.555555556	-0.489852548	0.398989899	-0.268681892	Z01_ZZ3	-0.391203704	-0.525856698	-0.638888889	-0.57442348	-0.53	-0.579365079	-0.544600939	-0.431372549	-0.46	-0.43495935	6.01	12.01	18.01	24.01
CC1DCD1B85	Z96	-0.53030303	296.6206897	5	7	4	5	5	3	-0.497664097	-0.536231884	262.9333333	5	1	3	2	1	3	0.561192701	-0.51754386	470.7368421	4	5	2	2	2	4	0.336596944	-0.356540084	341.1111111	14	13	9	9	8	10	-0.423984132	-0.24	-0.115135137	-0.350743494	-0.601851852	-0.559142445	-0.294642857	0.119426407	Z01_ZZ3	-0.48125	-0.546898638	-0.730392157	0.576639258	-0.522222222	-0.269230769	-0.456140351	-0.62254902	-0.462962963	-0.55	6.01	12.01	18.01	24.01
CC1DCD1B4B	Z97	-0.642156863	821.92	7	7	4	2	3	2	-0.347930947	-0.345454545	735.4358974	12	5	10	4	3	5	0.376342683	-0.568965517	510.25	5	3	3	2	4	3	0.437555115	-0.485875706	707.5595238	24	15	17	8	10	10	-0.240990473	0.291666667	0.280912846	0.577571099	-0.552083333	-0.633287313	-0.3828125	-0.449182788	Z01_ZZ3	-0.246031746	-0.296165884	-0.382352941	-0.651637765	-0.467741935	-0.489583333	-0.475177305	-0.433333333	-0.382352941	-0.401234568	6.01	12.01	18.01	24.01
CC1DCD1BE1	Z98	-0.422222222	645.6216216	9	7	9	7	3	2	-0.331654636	-0.413043478	833.1	6	6	3	6	3	6	0.545895563	-0.34375	643.6285714	9	3	8	6	4	5	-0.444271758	-0.383647799	700.0784314	24	16	20	19	10	13	0.34163117	-0.393034826	0.049096728	-0.359661432	-0.596491228	-0.505332049	-0.506944444	-0.325954683	Z01_ZZ3	-0.357142857	-0.489396035	-0.621621622	-0.433242507	-0.301282051	-0.564814815	-0.409090909	-0.458333333	-0.708333333	-0.520833333	6.01	12.01	18.01	24.01
CC1DCD1B7E	Z99	-0.466666667	972.1428571	8	4	2	3	2	2	0.486260003	-0.380952381	307.04	7	5	3	4	4	2	-0.47568306	-0.62037037	723.5	5	5	4	4	1	1	-0.493453756	-0.440329218	644.8636364	20	14	9	11	7	5	-0.463751134	-0.352657005	0.110329471	0.180247588	-0.375	0.426420456	-0.386054422	-0.134760976	Z01_ZZ3	-0.388211382	-0.523006956	-0.672413793	-0.490924092	-0.225490196	-0.566666667	-0.303030303	-0.516666667	-0.619047619	-0.557971014	6.01	12.01	18.01	24.01
CC1DCD1B5C	ZZ0	-0.68287037	937.4827586	3	5	5	6	6	4	0.281565456	-0.565656566	568.1176471	3	2	3	3	3	3	-0.531937579	-0.268817204	1102.75	6	5	5		4	4	0.663487946	-0.517473118	904.4428571	12	12	13	9	13	11	0.366103969	-0.275362319	0.328925528	0.682868188	-0.404761905	-0.409023991	-0.495983936	-0.351207658	Z01_ZZ3	-0.118421053	-0.309557775	-0.594771242	0.16741573	-0.313333333	0.371212121	-0.184210526	0.198412698	-0.321428571	-0.150537634	6.01	12.01	18.01	24.01
CC1DCD1BF7	ZZ1	-0.514423077	917.6538462	5	6	5	3	4	3	-0.493890798	-0.358156028	773.6153846	7	7	3	3	5	1	-0.543465432	-0.420634921	1011.4	6	4	6	4	3	2	-0.55330012	-0.335443038	899.4545455	18	17	14	10	12	6	-0.372901614	-0.242424242	-0.170538031	-0.520705779	-0.506944444	0.393217637	-0.241071429	-0.063846801	Z01_ZZ3	-0.307017544	-0.43868142	-0.587962963	-0.404911181	-0.308333333	-0.346153846	-0.304487179	-0.510752688	-0.425	-0.466666667	6.01	12.01	18.01	24.01
CC1DCD1B33	ZZ2	-0.442307692	1264.678571	5	8	5	5	4	1	-0.35877517	-0.539215686	417.1111111	5	3	2	1	4	3	0.443357058	0.521505376	620	7	4	4	2	4	2	0.542772861	-0.40922619	828.6811594	17	15	11	8	12	6	-0.370926574	-0.162878788	0.031665029	-0.187172228	-0.484848485	-0.447933306	-0.312280702	-0.273590058	Z01_ZZ3	-0.313333333	-0.524242424	-0.692708333	0.422012579	-0.277777778	-0.488095238	-0.228682171	-0.507246377	-0.321428571	-0.327956989	6.01	12.01	18.01	24.01
CC1DCD1B63	ZZ3																																					-0.261904762	0.08025275	-0.734353743	-0.575757576	-0.556647099	-0.404255319	-0.364292175	Z01_ZZ3	-0.193989071	-0.459386282	-0.688034188	-0.626876877	-0.48245614	-0.380952381	-0.433333333	-0.402777778	-0.539215686	-0.444444444	6.01	12.01	18.01	24.01
CC1DCD1BEC	AA01	-0.689655172	1017.75	1	6	1	2	2		0.646369006	-0.594444444	1188.842105	4	3	2	2	4	4	0.435751399	-0.677083333	631.3333333	3	3		1	1	1	-0.591986213	-0.547008547	1012.075	8	12	3	5	7	5	0.376186514	0.396551724	0.182006687	0.551561131	-0.5625	-0.680750284	0.345238095	-0.244081828	AA01_AAA3	-0.574561404	-0.592083333	-0.833333333	-0.730870712	-0.47826087	-0.66	-0.572916667	-0.35	-0.458333333	-0.358024691	6.01	12.01	18.01	24.01
CC1DCD1BCE	AA02	-0.481481481	514.2857143	5	7	2	5	4	5	0.421547361	-0.542253521	815.6896552	1	5	7	5	7	4	0.531825199	-0.661111111	356.8	7	4	2	3	1	3	-0.355374887	-0.513227513	586.8961039	13	16	11	13	12	12	0.24181263	-0.126984127	0.152455568	0.390036056	-0.6	-0.63791457	-0.425641026	-0.488071534	AA01_AAA3	-0.534267913	-0.51869455	-0.706349206	-0.640625	-0.333333333	-0.522222222	-0.379032258	-0.428571429	-0.378787879	-0.381944444	6.01	12.01	18.01	24.01
CC1DCD1BBA	AA03	-0.596899225	755.0769231	3	4	7	5	4	3	0.4048745	-0.608695652	346.2916667	7	3	4	4	5	1	-0.511060125	-0.472222222	431.04	9	3	3	3	3	4	0.481074834	-0.524390244	516.2533333	19	10	14	12	12	8	0.215706531	0.432291667	0.151291128	0.659702308	-0.583333333	-0.741061077	-0.536324786	-0.216785592	AA01_AAA3	-0.380952381	-0.452852853	-0.644927536	-0.603937008	-0.463414634	-0.5	-0.476190476	-0.435897436	-0.4375	-0.436781609	6.01	12.01	18.01	24.01
CC1DCD1BAE	AA04	0.426160338	1057.727273	9	8	3	5	2	6	-0.424066924	-0.513333333	308	7	5	4	4			0.651977401	-0.679166667	547.6111111	6	2	4	4	2		0.556948939	-0.46941896	717.2112676	22	15	11	13	4	6	-0.493585536	-0.494791667	0.129830519	-0.54248367	-0.652777778	0.533231872	-0.519607843	-0.225386304	AA01_AAA3	-0.400273224	-0.482837055	-0.67816092	-0.406785244	-0.62244898	-0.487179487	-0.573446328	-0.50877193	0.544871795	-0.37745098	6.01	12.01	18.01	24.01
CC1DCD1BB4	AA05	-0.586956522	621.4705882	4	2	3	3	2	3	-0.45434356	-0.588235294	327.9375	5	1	3	2	2	3	-0.460185185	-0.75	563.25	3	2	1	2	3	1	0.508507853	-0.670731707	501.5777778	12	5	7	7	7	7	-0.321825611	-0.369047619	-0.145318449	-0.611914985	-0.638888889	-0.58317916	-0.441025641	-0.265516333	AA01_AAA3	-0.371666667	-0.522606383	-0.662037037	0.661333333	-0.470588235	-0.6	-0.516129032	-0.333333333	-0.535087719	-0.355072464	6.01	12.01	18.01	24.01
CC1DCD1BA2	AA06	-0.637096774	649.9375	5	3	2	2	2	1	-0.430261438	-0.5625	207.0769231	6	5		1	1		-0.578320802	-0.552083333	299.2727273	4	3	2	2			0.686655245	-0.614341085	409.575	15	11	4	5	4	1	-0.303799082	-0.286821705	-0.13145379	-0.648572271	-0.7	-0.703105691	-0.157276995	-0.197175706	AA01_AAA3	-0.50656168	-0.521381579	-0.779569892	0.669069688	-0.592592593	-0.658730159	-0.516666667	-0.614035088	-0.511904762	-0.570707071	6.01	12.01	18.01	24.01
CC1DCD1BA4	AA07	-0.688888889	660.9166667	7	3	6	5	2	1	-0.506870609	-0.766666667	863.1538462	4	2	3	2	2		-0.492492085	-0.400900901	937.4615385	11	5	2	3	3	2	-0.623265016	-0.614779874	816.7777778	22	10	11	10	7	3	-0.512634729	-0.333333333	0.344690787	0.426972361	-0.733333333	-0.69640248	-0.317460317	-0.443386199	AA01_AAA3	-0.491039427	-0.611111111	-0.75308642	-0.620403321	-0.640522876	-0.67816092	-0.654166667	-0.526315789	-0.519607843	-0.522012579	6.01	12.01	18.01	24.01
CC1DCD1BA0	AA08	-0.674242424	732.5882353	5	5	3	2	1	1	-0.419718572	-0.666666667	540.8571429	3	4	4	2		1	-0.549285714	-0.727272727	490	3	4	3	3	2		-0.602143553	-0.692982456	595.1304348	11	13	10	7	3	2	-0.43327951	-0.397660819	0.434743891		-0.531531532	-0.483818413	-0.475378788	0.508471635	AA01_AAA3	-0.254166667	-0.341616965	-0.583333333	0.452749141	-0.43452381	-0.708333333	-0.516666667	-0.282051282	-0.487179487	-0.304347826	6.01	12.01	18.01	24.01
CC1DCD1B9D	AA09	-0.50952381	848.1818182	9	5	2	2	1	3	0.327567568	0.411764706	356.8823529	3	4	2	3	3	2	-0.370381901	-0.555555556	473.55	4	6	4	4	2		0.614341559	-0.258169935	579.6271186	16	15	8	9	6	5	-0.169144801	-0.362745098	-0.113494717	-0.258566331	-0.583333333	-0.625482097	-0.296747967	0.266480391	AA01_AAA3	-0.445652174	-0.568832984	-0.720238095	-0.687051971	-0.609195402	-0.468253968	-0.510869565	0.519607843	-0.596491228	0.381578947	6.01	12.01	18.01	24.01
CC1DCD1BDA	AA10	-0.560606061	747.8888889	8	4	2	6	3	4	-0.414390117	-0.615384615	302.6666667	9	4	3	3	1	1	-0.447400452	-0.485074627	773.6956522	8	4	4	5	2		0.488473037	-0.528985507	624.5633803	25	12	9	14	6	5	-0.450997871	-0.383333333	0.307151978	-0.373253283	-0.745098039	-0.662162309	-0.532608696	-0.351885789	AA01_AAA3	-0.416666667	-0.492664319	-0.666666667	-0.67519685	-0.445833333	-0.297619048	-0.396226415	-0.341269841	0.545454545	-0.17816092	6.01	12.01	18.01	24.01
CC1DCD1BB9	AA11	-0.747663551	1005.285714	4	2	2	1	2	3	0.458025262	-0.758064516	320.0666667	4	2	4	1		2	0.585858586	-0.705882353	749.6470588	7	4	1	1	3	1	-0.487698987	-0.635245902	687.3695652	15	9	7	3	6	6	0.384365265	-0.382352941	-0.162815283	-0.529297309	-0.7	-0.560219009	-0.275641026	-0.417502603	AA01_AAA3	-0.359223301	-0.444357367	-0.676470588	-0.601386896	-0.59375	-0.663120567	-0.635021097	-0.480392157	-0.509803922	-0.386904762	6.01	12.01	18.01	24.01
CC1DCD1BA8	AA12	-0.551724138	911	3	3	5	6	2	3	-0.574262894	-0.555555556	410.4705882	4	4	4		3	2	-0.63161229	-0.675438596	316.5384615	4	2	2	1	2	2	0.558949625	-0.520576132	598.75	11	9	11	7	7	7	-0.342394289	0.513888889	0.158921451	-0.68251542	-0.551282051	0.346320346	0.464285714	-0.300685426	AA01_AAA3	-0.221122112	-0.376336898	-0.689655172	0.383774988	-0.563218391	-0.407407407	-0.526315789	0.5	-0.516666667	-0.314814815	6.01	12.01	18.01	24.01
CC1DCD1BBB	AA13	-0.625925926	602.4761905	5	5	3	3	3	2	-0.538281877	-0.666666667	775.7142857	4	2	1	3	2	1	0.659240752	-0.575757576	889.1	3	6	4	3	2	2	-0.48574238	-0.568518519	750.8	12	13	8	10	7	5	-0.2005653	0.215277778	0.1149064	0.419744383	-0.533333333	-0.472319688	-0.384920635	-0.342151675	AA01_AAA3	-0.233974359	-0.220472441	-0.458333333	0.752498334	-0.412280702	-0.62962963	-0.405555556	-0.416666667	-0.5625	-0.416666667	6.01	12.01	18.01	24.01
CC1DCD1BB8	AA14	-0.617021277	758.9310345	9	7	4	5	2	2	-0.39016348	-0.421568627	305.1904762	5	3	5	4	1	3	-0.699192716	-0.416666667	326.0555556	3	2	4	6	1	2	-0.601885769	-0.502164502	504.2205882	17	12	13	15	4	7	-0.504723522	-0.362068966	0.20199324	-0.544540585	-0.541666667	-0.603560472	-0.413978495	-0.167243701	AA01_AAA3	-0.398550725	-0.502039627	-0.596491228	-0.618447082	-0.547619048	-0.48245614	-0.524691358	-0.574074074	-0.425925926	-0.404761905	6.01	12.01	18.01	24.01
CC1DCD1BA1	AA15	-0.456521739	924.7619048	3	7	3	3	2	3	-0.602326248	-0.652777778	219.4090909	5	7	3	4	1	2	-0.663389121	-0.545454545	309.2105263	6	4	3	4		2	-0.554316492	-0.528985507	485.8387097	14	18	9	11	3	7	-0.568031894	-0.352777778	0.074641034	0.509370318	-0.65	-0.56388581	-0.311320755	-0.167094686	AA01_AAA3	-0.320175439	-0.403346995	-0.626984127	-0.406875544	-0.285714286	-0.456521739	-0.362745098	-0.1	-0.429824561	-0.262626263	6.01	12.01	18.01	24.01
CC1DCD1BE0	AA16	-0.530864198	741.6666667	6	5	4	3	4	2	0.265676568	-0.622807018	515.8461538	7	2	1	2	1		0.379763226	-0.691919192	366.8095238	9	2	4	3	3		0.615733812	-0.620253165	555.3275862	22	9	9	8	8	2	-0.41080379	-0.213333333	0.255491743	0.537151158	-0.541666667	-0.505512947	-0.401785714	-0.314309676	AA01_AAA3	-0.41015625	-0.514830508	-0.703252033	0.374407072	-0.428104575	-0.489583333	-0.44278607	-0.539215686	-0.386666667	-0.474576271	6.01	12.01	18.01	24.01
CC1DCD1BDB	AA17	-0.525	775.6111111	3	4	2	3	4	2	0.262025584	-0.392473118	587.3793103	8	5	7	5	1	3	-0.308067268	-0.75	180.375	4	3	5	1	2	1	-0.679333333	-0.533333333	537.7936508	15	12	14	9	7	6	0.335275652	-0.145833333	0.082952859	0.156203909	-0.722222222	-0.69404875	-0.417874396	-0.334895468	AA01_AAA3	-0.253012048	-0.416818458	-0.538461538	-0.446808511	-0.404761905	-0.4375	-0.408450704	-0.239583333	-0.435897436	-0.327586207	6.01	12.01	18.01	24.01
CC1DCD1B96	AA18	-0.673913043	951.0526316	6	3	2	2	5	1	-0.516819081	-0.445652174	503.8181818	7	5	6	4	7	4	-0.31035341	-0.463414634	521.6666667	6	4	2	5	1	2	-0.488125131	-0.5	625.3561644	19	12	11	11	13	7	-0.307751797	-0.243055556	-0.125705487	-0.371815514	-0.619047619	-0.611263736	-0.078703704	0.386184562	AA01_AAA3	-0.225856698	-0.352753623	-0.543010753	-0.350919913	-0.507751938	-0.619047619	-0.415254237	-0.547619048	-0.468253968	-0.46969697	6.01	12.01	18.01	24.01
CC1DCD1BD7	AA19	-0.620567376	1486.043478	7	3	6	3	2	2	0.392632477	-0.621212121	595.9375	4	2	5	2	2	1	-0.546987837	-0.5625	751.3125	6	5	3	1		1	-0.540692343	-0.609803922	1013.363636	17	10	14	6	4	4	-0.407124926	-0.343283582	0.159141839	0.340024108	-0.621212121	-0.49515262	-0.385245902	-0.236167543	AA01_AAA3	-0.454068241	-0.522110972	-0.666666667	-0.424698795	-0.52688172	0.504444444	0.326839827	-0.493589744	-0.428571429	-0.459876543	6.01	12.01	18.01	24.01
CC1DCD1BDE	AA20	-0.586666667	1113	6	5	3	4	4	2	0.380116959	-0.583333333	403.8095238	6	6	2	5	1	1	-0.452408627	-0.756944444	616.3636364	4	5	6	3	3	1	0.600636155	-0.677902622	727.641791	16	16	11	12	8	4	0.361466929	0.251515152	0.136512902	0.407025954	-0.717171717	-0.728154424	-0.425925926	-0.446106445	AA01_AAA3	-0.302083333	-0.361070201	-0.52	-0.337301587	-0.188405797	-0.523809524	-0.208333333	-0.480392157	-0.637254902	-0.47037037	6.01	12.01	18.01	24.01
CC1DCD1BC2	AA21	-0.655172414	702.7777778	6	5	4	4	5	3	0.302338407	-0.382352941	457.2173913	6	4	4	1	6	2	0.467274569	-0.322222222	637.7619048	4	3	1	5	4	4	0.4964659	-0.480225989	604	16	12	9	10	15	9	0.320724831	0.318627451	0.12753009	0.344914407	-0.62962963	-0.628123023	0.310344828	0.433194199	AA01_AAA3	-0.402912621	-0.522488756	-0.676767677	-0.493593718	-0.483660131	-0.333333333	-0.418079096	0.450617284	-0.407407407	0.433333333	6.01	12.01	18.01	24.01
CC1DCD1BCA	AA22	-0.577777778	982.3809524	3	5	4	4	2	3	0.604789272	-0.59375	296.3888889	4	5	3	2	3	1	-0.634087791	-0.6	519.5263158	7	5	3	3	1		-0.636427256	-0.589201878	617.862069	14	15	10	9	6	4	-0.56947548	-0.425287356	0.268039683	-0.595708136	-0.740740741	-0.727662344	-0.481060606	-0.350679567	AA01_AAA3	-0.37254902	-0.410726409	-0.724637681	-0.581009296	-0.65408805	-0.666666667	-0.657657658	-0.541666667	-0.50877193	-0.523809524	6.01	12.01	18.01	24.01
CC1DCD1BD0	AA23	-0.522522523	1294.315789	4	4	2	3	3	3	0.349933915	-0.755555556	625.3333333	4	4	1	2	3	1	-0.665954416	-0.541666667	748.9444444	5	5	2	1	3	2	0.688242912	-0.600823045	912.5576923	13	13	5	6	9	6	-0.274951106	-0.214814815	0.134069557	0.380596062	-0.680555556	-0.643212992	-0.348484848	-0.187601755	AA01_AAA3	-0.269360269	-0.395071138	-0.623809524	-0.495812395	-0.387387387	-0.527777778	-0.322463768	0.37654321	-0.495934959	0.234693878	6.01	12.01	18.01	24.01
CC1DCD1BAB	AA24	-0.60130719	1016.866667	7	7	4	6	4	2	0.515223748	-0.544444444	417.4117647	5	3	3	1	3	2	-0.547737412	-0.642156863	763.0952381	6	7	4	2	1	1	-0.516241019	-0.489177489	788.6323529	18	17	11	9	8	5	-0.391487382	-0.333333333	0.114425653	0.27838187	-0.555555556	0.654726104	-0.543010753	-0.35749002	AA01_AAA3	-0.452145215	-0.538357645	-0.661904762	-0.673958333	-0.579166667	-0.537037037	-0.5625	-0.361111111	-0.6	-0.375	6.01	12.01	18.01	24.01
CC1DCD1BAA	AA25	-0.570512821	911.6666667	3	3	5	3		4	0.599502123	-0.730769231	270.5	6	3	2	1	3	1	0.672121212	-0.613636364	428.3529412	2	4	3	3	2	3	0.457942534	-0.63963964	549.4117647	11	10	10	7	5	8	0.34243875	-0.258865248	0.171358401	0.284160073	-0.6	-0.504726018	-0.515432099	-0.4760958	AA01_AAA3	-0.325301205	-0.410304159	-0.602564103	-0.592204526	-0.48989899	-0.428571429	-0.471631206	0.574074074	-0.474358974	-0.444444444	6.01	12.01	18.01	24.01
CC1DCD1BC6	AA26	-0.492063492	1027.259259	4	7	5	5	5	1	-0.319695855	-0.614583333	288.8636364	5	7	4	2	3	1	-0.469621098	-0.555555556	703.56	9	5	4	3	3	1	-0.399405859	-0.536630037	698.3783784	18	19	13	10	11	3	-0.28030303	-0.315789474	0.23053244	-0.489064556	-0.694444444	-0.609678932	-0.408045977	-0.222909085	AA01_AAA3	-0.313455657	-0.429645803	-0.552083333	-0.385500268	-0.516666667	-0.609375	-0.545238095	-0.5	-0.461538462	-0.481481481	6.01	12.01	18.01	24.01
CC1DCD1BA9	AA27	-0.694444444	757.1	3	3	1		2		0.557413601	-0.722222222	214.7272727	6	1	3	1			0.536862745	-0.790429043	710.5625	6	3	2	4	1		-0.38836884	-0.76369863	575.7297297	15	7	6	5	3	1	-0.255851324	-0.204166667	0.108013699	-0.334925114	-0.722222222	-0.763811326	-0.472868217	-0.399604713	AA01_AAA3	-0.434848485	-0.530473511	-0.706896552	-0.654295533	-0.603603604	-0.641025641	-0.588652482	-0.520833333	0.378787879	-0.288888889	6.01	12.01	18.01	24.01
CC1DCD1BB2	AA28	-0.728855721	1378.277778	5	2	1	4	3	3	0.461048836	-0.692307692	334.4	6	3	2	1	2	1	-0.48106766	-0.637254902	1924.684211	6	2	3	3	2	3	0.581686113	-0.70790378	1276.807692	17	7	6	8	7	7	0.507448292	-0.342105263	0.226542942	0.50151496	-0.512820513	-0.363802238	-0.43220339	-0.262459646	AA01_AAA3	-0.511217949	-0.527151935	-0.777777778	0.720457433	-0.260416667	-0.576923077	-0.402298851	-0.44047619	-0.444444444	-0.442307692	6.01	12.01	18.01	24.01
