rfid	coatcolor	cued_age	epm1_age	ext01_age	lga01_age	oft1_age	pr_age	prime_age	site	surgery_weight	tf1_age	lga_total_heroin_consumption	lga_total_heroin_consumption_bysex	lga_escalation_of_heroin_intake_12h	lga_escalation_of_heroin_intake_12h_bysex	lga_escalation_of_heroin_intake_1h	pr_breakpoints	pr_break_points_bysex	prime_active	prime_active_bysex	prime_extinction_before_priming_active	ext_burst	ext_burst_bysex	ext_day_6_active	ext_day_6_active_bysex	ext_de_escalation	cued_active	cued_active_bysex	epm_percent_open_1	epm_percent_open_2	epm_percent_closed_1	epm_percent_closed_2	oft_distance_1	oft_distance_2	oft_time_1	oft_time_2	tf_bl_1	tf_bl_2	tf_test_1	tf_test_2	fst_swim	fst_climb	fst_float	fst_dive	room_box
933000320188072	BLACKHOOD	118	72	112	86	72	107	111	italy	236	72	2440	-0.845807059	110	0.212366661	10	4	-0.009796358	3	-0.274004848	5	2	-0.249752586	0	-0.82670176	-5	0	-1.082075219	42.32666667	19.30333333	30.89333333	55.48	5348.751161	2875.027453	146.8	84.65	1.6	1.475	9.525	6.55	42	4	14	0	46_1
933000320188063	BROWNHOOD	117	71	111	85	71	106	110	italy	322	71	1100	-1.252578071	-66.66666667	-0.195012818	33.33333333	0	-0.769993736	0	-0.517471752	0	3	-0.027495698	2	-0.525800932	2	14	0.307483313	15.10333333	25.12	57.81	46.8	13027.3972	9005.209509	363.45	231.8	3.5	5.25	8.725	6.4	56	0	4	0	46_2
933000320188051	BLACKHOOD	118	72	112	86	72	107	111	italy	175	72	820	-1.493141708	220	0.171437983	20	9	0.735280477	20	0.712022631	11	5	0.044503658	7	-0.068775169	-4	33	1.115023614	22.23333333	37.45	42.62	31.8	11784.57032	8441.419176	309.35	236.35	2.4	3.975	8.325	7.7	53	7	0	0	46_1
933000320188067	BLACKHOOD	117	71	111	85	71	106	110	italy	311	71	4260	-0.293327027	190	0.396840387	66.66666667	2	-0.389895047	1	-0.436316117	0	1	-0.472009474	5	-0.074449689	-1	3	-0.784312677	29.48	0	32.76333333	0	1203.789522	1198.468596	31.05	29.6	3.8	4.525	8.9	5.625	44	2	14	0	46_3
933000320188068	BROWNHOOD	116	70	110	84	70	105	109	italy	310	70	12400	2.177655092	940	2.12628157	136.6666667	6	0.370302331	25	1.511419111	3	1	-0.472009474	3	-0.375350518	-8	8	-0.288041772	15.5	12.32333333	42.34333333	41.47333333	5457.849268	5348.838862	164.2	145.65	3.375	2.275	9.9	5.3	41	3	16	0	46_4
933000320188073	ALBINO	117	71	111	85	71	106	110	italy	186	71	6920	-0.223993778	-533.3333333	-1.05295148	-6.666666667	2	-0.505105719	1	-0.724493744	5	2	-0.484090816	3	-0.630559711	-1	11	-0.406370499	30.82666667	34.16666667	46.03666667	42.75333333	4893.021571	5031.810014	139.85	131.1	4.4	1.175	7.5	6.525	33	16	11	0	46_2
933000320188074	ALBINO	116	70	110	84	70	105	109	italy	184	70	15420	1.544491043	286.6666667	0.279791032	33.33333333	4	-0.150709663	7	-0.270856994	2	2	-0.484090816	12	0.633455507	11	7	-0.68298761	36.92333333	30.91333333	44.48	27.67666667	10765.27586	7347.397951	313.65	202.4	4.925	5.85	9.775	6.25	35	1	24	0	46_3
933000320188417	BROWN	115	70	109	83	70	104	108	italy	278	70	8820	1.090908657	230	0.48907725	36.66666667	9	0.940450365	3	-0.274004848	7	4	0.194761191	4	-0.224900104	-10	2	-0.883566858	1.926666667	17.7	43.13	42.25	14901.21377	10326.00707	422.5	281.85	3.05	2.85	10	4.725	34	1	25	0	46_5
933000320188415	BROWNHOOD	115	70	109	83	70	104	108	italy	311	70	1900	-1.009729705	-40	-0.133521576	46.66666667	4	-0.009796358	3	-0.274004848	1	2	-0.249752586	3	-0.375350518	-3	2	-0.883566858	13.68333333	0	55.46666667	48.61666667	10022.12501	9329.409013	277.2	249.6	4.5	3.125	9.25	7.175	34	4	22	0	46_6
933000320188406	BROWNHOOD	115	70	109	83	70	104	108	italy	186	70	12880	1.016026167	340	0.366473472	53.33333333	6	0.203686393	22	0.86323488	9	5	0.044503658	1	-0.911451982	-1	3	-0.959604722	39.17333333	0.74	66.34666667	73.77333333	8920.622793	12246.09869	240.2	304.45	1.125	2.575	9.175	4.9	41	11	8	0	46_4
933000320188414	BROWNHOOD	115	70	109	83	70	104	108	italy	178	70	5080	-0.606818727	73.33333333	-0.066938727	53.33333333	0	-0.859501775	3	-0.573281494	4	0	-0.836487132	11	0.493009372	10	6	-0.752141888	16.10666667	25.15	54.87	46.74	12324.4902	6432.257314	350.85	182.8	3.125	3	9.55	4.8	32	20	8	0	46_5
933000320188419	BROWNHOOD	114	69	108	82	69	103	107	italy	350	69	1460	-1.143296307	-136.6666667	-0.356427328	-23.33333333	2	-0.389895047	6	-0.030537945	1	2	-0.249752586	4	-0.224900104	3	4	-0.685058496	0	21.52	72.20666667	52.91333333	7903.753753	8705.135637	223.85	230.85	2.925	2.65	7.95	5.925	56	2	2	0	46_7
933000320188411	ALBINO	114	69	108	82	69	103	107	italy	305	69	10080	1.473394832	-1586.666667	-3.700013616	73.33333333	2	-0.389895047	17	0.862174035	0	8	1.083788745	7	0.226451139	-3	8	-0.288041772	20.85333333	21.39333333	57.48	48.20666667	9586.817619	7420.38486	281.1	216.4	4.05	5.05	10	9.225	54	0	6	0	46_8
933000320188421	ALBINO	114	69	108	82	69	103	107	italy	201	69	220	-1.61797593	6.666666667	-0.175291777	6.666666667	0	-0.859501775	1	-0.724493744	0	0	-0.836487132	0	-1.051898117	0	0	-1.167067555	23.28	28.94333333	57.69	31.55333333	12111.87935	8778.076986	322.6	213.85	3.975	4.275	8.025	7.2	47	5	8	0	46_6
933000320188418	ALBINO	114	69	108	82	69	103	107	italy	190	69	13820	1.211599782	833.3333333	1.168286041	140	4	-0.150709663	25	1.090053255	5	5	0.044503658	7	-0.068775169	-8	12	-0.337216221	24.81	3.23	33.51333333	45.67333333	7449.952278	7337.107714	196.2	197.1	5.15	6.05	9.8	8.925	43	4	13	0	46_8
933000320188388	BLACKHOOD	108	64	102	76	64	97	101	italy	333	64	5540	0.095230358	0	-0.041284713	20	6	0.370302331	3	-0.274004848	1	1	-0.472009474	3	-0.375350518	3	3	-0.784312677	4.08	0	71.65333333	59.05666667	13993.29648	2008.524232	423.1	62.35	5.825	4.75	9.8	4.475	43	12	5	0	48_1
933000320188384	BROWNHOOD	108	64	102	76	64	97	101	italy	290	64	10560	1.619103852	266.6666667	0.573627708	-6.666666667	6	0.370302331	3	-0.274004848	0	0	-0.694266363	1	-0.676251346	-10	5	-0.585804315	17.21666667	28.99666667	55.1	38.90666667	8537.053854	7553.398776	235.5	217.6	3.125	3.2	6.85	4.275	30	5	25	0	48_2
933000320188376	BLACKHOOD	108	64	102	76	64	97	101	italy	172	64	12080	0.849580537	-1546.666667	-2.699917836	-46.66666667	2	-0.505105719	7	-0.270856994	1	3	-0.307892658	3	-0.630559711	3	4	-0.890450444	27.36666667	8.26	43.02333333	59.12	10791.01855	7720.994653	301.8	206.95	3.2	1.85	5.85	7.575	43	15	2	0	48_1
933000320188385	BROWNHOOD	108	64	102	76	64	97	101	italy	181	64	10380	0.495883573	-446.6666667	-0.912092515	-93.33333333	4	-0.150709663	16	0.409598131	3	4	-0.1316945	5	-0.34966744	-7	15	-0.129753387	11.12666667	0	56.17333333	58.97666667	11434.25147	8779.366306	279.85	214.35	3.075	3	9.1	2.325	41	11	8	0	48_2
933000320188378	BLACK	108	64	102	76	64	97	101	italy	258	64	1260	-1.204008398	46.66666667	0.066324961	0	0	-0.769993736	0	-0.517471752	0	2	-0.249752586	1	-0.676251346	-2	6	-0.486550134	2.6	0	75.88333333	72.84	5057.916132	11140.50812	152.5	298.6	3.375	2.35	9.625	5.45	60	0	0	0	48_3
933000320188396	BROWNHOOD	108	64	102	76	64	97	101	italy	229	64	6620	0.423075651	226.6666667	0.481390845	60	4	-0.009796358	7	0.05061769	4	4	0.194761191	4	-0.224900104	-3	17	0.605245856	5.833333333	24.98	65.02	54.57	6707.454338	8114.764977	211.65	204.25	2.95	2.45	9.8	5.65	44	9	7	0	48_4
933000320188377	BROWNHOOD	108	64	102	76	64	97	101	italy	183	64	8460	0.09641406	-93.33333333	-0.337821351	-33.33333333	6	0.203686393	4	-0.497675369	0	3	-0.307892658	11	0.493009372	8	22	0.354326558	11.44	14.61333333	48.67	57.19	8462.895091	8419.105263	225.1	231.05	1.5	3.275	8.5	6.5	46	9	5	0	48_3
933000320188238	BROWN	107	63	101	75	63	96	100	italy	280	63	6880	0.50200137	-373.3333333	-0.902162102	86.66666667	2	-0.389895047	5	-0.111693579	0	0	-0.694266363	1	-0.676251346	-5	8	-0.288041772	17.91666667	18.37666667	51.70333333	61.53333333	6981.204918	8776.866042	223.4	254.9	2.525	4.45	8.75	5.3	53	6	1	0	48_5
933000320188242	ALBINO	107	64	101	75	64	96	100	italy	289	64	4940	-0.086905916	273.3333333	0.589000518	20	4	-0.009796358	6	-0.030537945	2	6	0.639274968	3	-0.375350518	-4	26	1.498533483	0	0	80.61666667	51.79333333	3832.218647	3848.63936	107.95	107.3	3.45	6.4	8.525	7.05	45	7	8	0	48_6
933000320188248	BLACK	107	63	101	75	63	96	100	italy	199	63	13060	1.053476434	-826.6666667	-1.529704899	-26.66666667	4	-0.150709663	3	-0.573281494	1	2	-0.484090816	26	2.599701403	25	19	0.146863724	20.98	25	59.16666667	51.41333333	12889.30582	14654.54255	332.1	361.1	3.7	3.975	9.775	7.025	39	16	5	0	48_4
933000320188244	BLACKHOOD	107	64	101	75	64	96	100	italy	185	64	4320	-0.764942076	26.66666667	-0.142785862	33.33333333	0	-0.859501775	9	-0.119644744	0	0	-0.836487132	6	-0.209221305	6	9	-0.544679055	12.62	0	56.07333333	39.38666667	7951.603917	15627.35834	217.75	397.5	4.5	4.75	9.625	10	45	7	8	0	48_5
933000320188228	ALBINO	107	64	101	75	64	96	100	italy	225	64	8420	0.969484474	-140	-0.364113734	-6.666666667	0	-0.769993736	0	-0.517471752	1	0	-0.694266363	0	-0.82670176	-1	2	-0.883566858	0	14.89666667	60.00666667	46.72333333	2355.970099	6704.278707	63.7	192.8	5.3	4.225	8.125	10	48	6	6	0	48_7
933000320188236	BROWNHOOD	107	64	101	75	64	96	100	italy	282	64	9500	1.297329767	140	0.281544308	-6.666666667	4	-0.009796358	3	-0.274004848	2	1	-0.472009474	0	-0.82670176	-4	0	-1.082075219	0	14.34333333	77.39	50.97666667	9279.506654	5709.592384	276.55	160.45	2.55	4.65	9.625	7.9	49	9	2	0	48_8
933000320188231	ALBINO	107	64	101	75	64	96	100	italy	195	64	26820	3.916341272	946.6666667	1.352486225	13.33333333	4	-0.150709663	1	-0.724493744	0	0	-0.836487132	5	-0.34966744	5	13	-0.268061943	18.08666667	10.32	52.78333333	64.76666667	12116.43211	19617.21765	273.6	465.75	4.75	3.6	9.85	6.6	26	25	9	0	48_6
933000320188229	BROWNHOOD	107	64	101	75	64	96	100	italy	180	64	14080	1.265694612	446.6666667	0.539838352	146.6666667	9	0.735280477	2	-0.648887619	2	0	-0.836487132	9	0.212117101	8	7	-0.68298761	39.36666667	17.59333333	35.42666667	44.71333333	18298.54591	16665.91591	435	410	3.2	3.15	9.975	10	45	12	3	0	48_7
933000320188234	BROWNHOOD	107	64	101	75	64	96	100	italy	217	64	7160	0.586998298	-273.3333333	-0.671569944	53.33333333	6	0.370302331	9	0.212928959	10	12	1.972816298	0	-0.82670176	-13	8	-0.288041772	28.61333333	34.41666667	48.38666667	30.5	10576.65841	17856.06958	259.45	427.05	2.425	2.75	6.65	4.675	34	19	7	0	47_5
933000320188227	BLACK	106	63	100	74	63	95	99	italy	267	63	11800	1.995518818	-1093.333333	-2.562425638	0	6	0.370302331	1	-0.436316117	2	8	1.083788745	0	-0.82670176	-2	5	-0.585804315	4.416666667	0	60.64333333	55.94	8359.014706	9215.791354	231.5	241.95	2.775	3.45	9.75	8.05	38	8	14	0	47_6
933000320188226	BLACKHOOD	107	64	101	75	64	96	100	italy	182	64	6320	-0.348828	-760	-1.421351849	-60	0	-0.859501775	10	-0.044038619	2	0	-0.836487132	9	0.212117101	5	7	-0.68298761	14.91333333	2.773333333	66.76666667	57.67	5464.550852	6697.288403	141.85	178.15	3.525	3.8	10	5.9	44	5	11	0	48_8
933000320188250	BLACK	106	63	100	74	63	95	99	italy	148	63	10920	0.608234373	-893.3333333	-1.638057949	-320	4	-0.150709663	4	-0.497675369	3	4	-0.1316945	2	-0.771005846	-20	15	-0.129753387	10.74333333	24.22333333	27.11666667	35.55666667	10714.41493	14110.50615	283.8	348.95	2.625	3.825	9.1	6.825	35	17	8	0	47_8
933000320188586	BROWNHOOD	118	72	112	87	72	107	111	italy	313	72	100	-1.556138528	-6.666666667	-0.056657523	0	0	-0.769993736	4	-0.192849214	0	0	-0.694266363	0	-0.82670176	0	1	-0.982821038	16.78	20.05333333	46.01666667	9.896666667	1088.03	697.780208	30.65	20.35	4.425	1.025	9.775	9.8	43	4	13	0	46_1
933000320188587	ALBINO	116	70	110	85	70	105	109	italy	290	70	2660	-0.779023758	-173.3333333	-0.440977786	6.666666667	2	-0.389895047	11	0.375240228	2	4	0.194761191	1	-0.676251346	0	3	-0.784312677	31.42333333	22.01666667	40.47	40.55333333	3869.2	1192.349255	106.9	34.5	1.65	4.15	9.675	4.625	42	9	8	1	46_2
933000320188583	BLACKHOOD	118	72	112	87	72	107	111	italy	175	72	1820	-1.28508467	200	0.138932068	53.33333333	4	-0.150709663	2	-0.648887619	0	3	-0.307892658	1	-0.911451982	1	7	-0.68298761	23.8	16.28	45.39	51.05	11055.13	4672.514992	309.05	132.55	3.175	1.575	9.7	5.225	50	6	4	0	46_1
933000320188219	BLACKHOOD	116	70	110	85	70	105	109	italy	290	70	4640	-0.177974053	-266.6666667	-0.656197134	26.66666667	0	-0.769993736	21	1.186796573	1	3	-0.027495698	2	-0.525800932	0	3	-0.784312677	52.09333333	10.99666667	30.67	60.93666667	1864.48	4623.192538	53.2	126.4	3.625	3.625	8.4	4.35	52	3	5	0	46_3
933000320188223	BLACK	116	70	110	85	70	105	109	italy	311	70	5120	-0.032265034	-226.6666667	-0.56396027	60	2	-0.389895047	10	0.294084593	1	0	-0.694266363	2	-0.525800932	-3	8	-0.288041772	32.5	25.83333333	40.40333333	43.33333333	6433.68	10435.03856	188.25	290.7	3.125	3.6	8.875	7.775	36	5	19	0	46_4
933000320188576	BLACKHOOD	116	70	110	85	70	105	109	italy	260	70	9580	0.329437942	820	1.146615431	156.6666667	4	-0.150709663	16	0.409598131	1	6	0.220701817	5	-0.34966744	-8	12	-0.337216221	30.68666667	22.53333333	52.83333333	61.93666667	18609.52	11807.54363	465.2	316.65	3.9	3.325	10	8.525	38	11	11	0	46_3
933000320188585	BLACK	116	70	110	85	70	105	109	italy	187	70	9960	0.408499617	186.6666667	0.117261458	133.3333333	4	-0.150709663	3	-0.573281494	7	11	1.101692607	9	0.212117101	-1	15	-0.129753387	25.58666667	28.02	57.25333333	39.71333333	11385.2	13221.41532	296.65	311.15	2.15	0.35	8.85	8.5	38	2	20	0	46_4
933000320188225	BLACK	115	70	109	84	70	104	108	italy	303	70	3260	-0.596887484	-320	-0.779179618	26.66666667	2	-0.389895047	6	-0.030537945	4	0	-0.694266363	0	-0.82670176	0	13	0.208229132	5.103333333	0	43.50333333	71.20333333	4593.77	8588.1288	139.75	244.65	4.575	3.175	8.925	6.65	45	14	1	0	46_5
933000320188210	BLACK	115	70	109	84	70	104	108	italy	305	70	2140	-0.936875196	-226.6666667	-0.56396027	-6.666666667	2	-0.389895047	9	0.212928959	0	0	-0.694266363	2	-0.525800932	2	7	-0.387295953	27.07	4.18		80.15666667	7548.93	2285.702444	216	56.85	2.975	2.475	8.45	9.225	48	2	10	0	46_6
933000320188207	BLACK	115	70	109	84	70	104	108	italy	185	70	8560	0.117219764	-780	-1.453857764	86.66666667	6	0.203686393	14	0.258385881	6	1	-0.660288974	6	-0.209221305	0	14	-0.198907665	16.66666667	41.92666667	44.58	32.89333333	17260.53	10191.72897	431.6	265.3	1.65	3.525	7.4	5.375	49	6	5	0	46_5
933000320188206	BLACKHOOD	115	70	109	84	70	104	108	italy	204	70	2820	-1.077027632	-173.3333333	-0.467845011	-176.6666667	0	-0.859501775	12	0.107173631	3	9	0.749296291	4	-0.490113575	-11	6	-0.752141888	15.42666667	33.14	47.42666667	40.77333333	13584.71	7002.595984	355	184.45	2.75	4.1	10	8.975	34	1	21	4	46_6
933000320188096	BLACK	115	70	109	84	70	104	108	italy	247	70	1640	-1.088655424	-126.6666667	-0.333368113	6.666666667	0	-0.769993736	1	-0.436316117	2	0	-0.694266363	3	-0.375350518	0	4	-0.685058496	19.86	14.5	47.43333333	48.19	3048.6	4606.375331	84.95	132.35	1.825	3.675	9.425	9.175	44	16	0	0	46_7
933000320188203	BLACKHOOD	115	70	109	84	70	104	108	italy	260	70	2960	-0.687955621	-93.33333333	-0.25650406	-20	0	-0.769993736	14	0.618707131	2	0	-0.694266363	1	-0.676251346	1	14	0.307483313	4.863333333	24.7	43.1	36.37333333	6340.95	5004.016832	177.6	135.9	4.425	3.925	9.25	7.5	42	7	11	0	46_8
933000320188208	ALBINO	115	70	109	84	70	104	108	italy	180	70	7940	-0.011775599	546.6666667	0.702367927	-3.333333333	6	0.203686393	17	0.485204256	1	3	-0.307892658	10	0.352563237	9	14	-0.198907665	31.15666667	20.03	44.41666667	52.92666667	4225.95	4226.326158	116.75	123.55	2.9	4.075	9.175	6.425	23	15	22	0	46_7
933000320188205	BROWNHOOD	115	70	109	84	70	104	108	italy	157	70	1820	-1.28508467	86.66666667	-0.045268117	20	2	-0.505105719	11	0.031567506	7	10	0.925494449	6	-0.209221305	-2	9	-0.544679055	38.99	46.25	43.99	38.08666667	5893.59	12375.17006	159.55	305.8	2.85	0.825	9.825	4.275	50	4	6	0	46_8
933000320188078	BROWN	111	67	105	80	67	100	104	italy	286	67	6360	0.344149932	-740	-1.74766668	73.33333333	4	-0.009796358	5	-0.111693579	5	5	0.417018079	3	-0.375350518	1	14	0.307483313	8.426666667	6.27	70.04333333	68.40333333	6433.82	11537.98695	182.75	321.5	1.85	4.775	8.75	7.775	43	14	3	0	48_1
933000320188098	BROWNHOOD	110	66	104	79	66	99	103	italy	288	66	13440	2.493357968	-80	-0.225758439	46.66666667	0	-0.769993736	5	-0.111693579	4	1	-0.472009474	2	-0.525800932	-2	9	-0.188787591	14.62666667	31.74666667	38.83	34.26666667	12277.25	10827.35238	322	276.05	3.25	3.275	10	3.975	37	0	23	0	48_2
933000320188091	BLACK	111	67	105	80	67	100	104	italy	205	67	4920	-0.640107853	793.3333333	1.103274211	113.3333333	4	-0.150709663	4	-0.497675369	10	2	-0.484090816	16	1.195240049	9	27	0.700097947	11.48666667	26.90666667	60.87666667	42.66666667	8370.51	12741.44179	237.15	320.9	2.4	3.2	9	7.3					48_1
933000320188093	BROWNHOOD	110	66	104	79	66	99	103	italy	196	66	17360	1.948121696	933.3333333	1.330815615	253.3333333	6	0.203686393	10	-0.044038619	5	3	-0.307892658	9	0.212117101	6	15	-0.129753387	14.87333333	36.78666667	40.37666667	39.73	18829.92	15410.2347	497.55	382.35	3.275	1.275	9.925	4.05					48_2
933000320188750	BROWN	110	66	104	79	66	99	103	italy	277	66	4920	-0.092977126	406.6666667	0.896456729	6.666666667	0	-0.769993736	6	-0.030537945	0	0	-0.694266363	0	-0.82670176	0	1	-0.982821038	2.043333333	1.643333333	67.47333333	77.02333333	5882.76	6672.804168	166.15	187.2	1.275	2.95	9.975	4.5	48	9	3	0	48_3
933000320188082	BLACK	109	65	103	78	65	98	102	italy	322	65	6020	0.240939377	-240	-0.594705891	-26.66666667	4	-0.009796358	1	-0.436316117	2	3	-0.027495698	5	-0.074449689	2	14	0.307483313	22.96666667	19.76666667	38.83	40.04333333	9146.39	21544.16017	283.85	572.3	4.1	2.975	9.55	5.825	40	0	20	0	48_4
933000320188080	BLACK	110	66	104	79	66	99	103	italy	197	66	4080	-0.814875765	-860	-1.583881424	-293.3333333	6	0.203686393	15	0.333992006	5	6	0.220701817	14	0.914347778	-1	15	-0.129753387	36.08	38.11333333	40.12333333	67.26666667	16424.47	13915.32553	430.3	379.05	2.3	4.3	5.725	6.95	39	2	19	0	48_3
933000320188079	BROWNHOOD	109	65	103	78	65	98	102	italy	180	65	4520	-0.723330668	-213.3333333	-0.532856841	6.666666667	4	-0.150709663	16	0.409598131	1	4	-0.1316945	2	-0.771005846	-3	10	-0.475524777	31.47666667	40.22	31.36333333	26.93666667	6096.57	9410.615676	182.9	267.5	3.25	1.6	6.6	3.4	54	3	3	0	48_4
933000320188462	BLACKHOOD	109	65	103	78	65	98	102	italy	260	65	6040	0.247010586	1140	2.587465886	80	9	0.940450365	6	-0.030537945	9	11	1.75055941	13	1.129153624	4	30	1.895550207	33.85333333	30.98	33.62	24.92666667	7911.85	4708.891807	234.85	134.75	3.225	1.725	6.725	3.475	46	6	8	0	48_5
933000320188461	BROWNHOOD	108	65	102	77	65	97	101	italy	250	65	1460	-1.143296307	300	0.650491761	26.66666667	2	-0.389895047	7	0.05061769	4	7	0.861531856	3	-0.375350518	-5	8	-0.288041772	7.53	0	76.09666667	59.85666667	4658.86	8765.918643	145.2	236.35	1.475	3.3	9.65	3.325	46	8	6	0	48_6
933000320188457	BLACK	109	65	103	78	65	98	102	italy	179	65	3540	-0.927226565	-213.3333333	-0.532856841	-26.66666667	4	-0.150709663	18	0.560810381	1	1	-0.660288974	12	0.633455507	-2	30	0.907560781	16.35333333	21.02333333	48.46666667	30.96666667	14767.85	11882.82799	380.7	301.1	1.175	1.625	6.35	1.7	44	7	9	0	48_5
933000320188458	BROWNHOOD	108	65	102	77	65	97	101	italy	193	65	17040	1.881543444	-533.3333333	-1.05295148	46.66666667	15	1.798468644	32	1.61929613	10	9	0.749296291	8	0.071670966	3	14	-0.198907665	0	27.75666667	68.14	36.91333333	5214.14	8697.216723	144	236.95	2.475	3.35	9.4	7.1	55	2	3	0	48_6
933000320188451	BROWN	108	65	102	77	65	97	101	italy	262	65	6900	0.508072579	-360	-0.871416481	60	2	-0.389895047	4	-0.192849214	2	4	0.194761191	5	-0.074449689	-2	13	0.208229132	3.426666667	25.77	41.01	14.86666667	11056.32	7840.832256	307.9	211.9	1.475	3.175	6.95	5.85	44	6	10	0	48_7
933000320188624	BLACK	107	64	101	76	64	96	100	italy	281	64	9380	1.260902512	460	1.019439213	33.33333333	4	-0.009796358	4	-0.192849214	20	4	0.194761191	5	-0.074449689	-6	19	0.803754217	22.24666667	11.69666667	48.77333333	43.95666667	11334.53	10865.16287	332.15	310.45	3.275	3.3	8.175	8.875	36	7	17	0	48_8
933000320188622	BLACK	108	65	102	77	65	97	101	italy	187	65	11000	0.624878936	-613.3333333	-1.18297514	-86.66666667	9	0.735280477	36	1.92172063	5	17	2.158881556	1	-0.911451982	-27	62	3.120497673	0	5.826666667	38.66666667	46.64666667	16843.05	13110.69117	454.8	369.9	1.825	1.6	7.55	5.975	39	9	12	0	48_7
933000320188621	BROWN	107	64	101	76	64	96	100	italy	180	64	15360	1.53200762	446.6666667	0.539838352	66.66666667	62	10.12677596	17	0.485204256	16	6	0.220701817	31	3.30193208	19	54	2.56726345	12.34666667	4.74	54.05	42.83666667	13081.78	10770.46158	377.1	311.75	3.675	1.8	8.45	6.9	39	5	16	0	48_8
933000320188609	BLACKHOOD	107	64	101	76	64	96	100	italy	307	64	7860	0.799490618	206.6666667	0.435272413	100	6	0.370302331	3	-0.274004848	3	2	-0.249752586	7	0.226451139	7	6	-0.486550134	5.103333333	0	62.94333333	69.11666667	6593.22	14378.0221	202.45	363.8	2.775	5.225	9.725	4.275	44	3	13	0	47_1
933000320188607	BROWN	107	64	101	76	64	96	100	italy	283	64	12180	2.110871792	106.6666667	0.204680256	80	6	0.370302331	5	-0.111693579	6	2	-0.249752586	4	-0.224900104	1	12	0.108974951	50.22	33.29	35.37666667	40.35333333	4118.6	9003.71757	119.55	241.9	4.725	3.125	8.025	7.65	47	4	9	0	47_2
933000320188617	BLACKHOOD	107	64	101	76	64	96	100	italy	190	64	5360	-0.548562757	-233.3333333	-0.565362756	3.333333333	2	-0.505105719	3	-0.573281494	3	0	-0.836487132	4	-0.490113575	-3	7	-0.68298761	23.92333333	0	50.22333333	49.95	13426.49	16528.2091	339.55	403.5	3.7	4.575	9.175	6.6	39	1	20	0	47_3
933000320188615	ALBINO	107	64	101	76	64	96	100	italy	168	64	7500	-0.103320696	-180	-0.478680316	-80	4	-0.150709663	8	-0.195250869	1	6	0.220701817	9	0.212117101	4	19	0.146863724	8.323333333	12.70666667	55.86333333	45.86	6241.03	11673.6494	183.45	297.9	1.1	3.55	7.25	6.225	35	13	12	0	47_4
933000320188506	BLACKHOOD	116	71	110	85	71	105	109	italy	306	71	11920	2.031946073	940	2.12628157	-33.33333333	25	3.981239877	3	-0.274004848	3	5	0.417018079	6	0.076000725	-8	1	-0.982821038	40.40666667	19.70666667	26.56	41.93333333	5750.84543	7119.578009	180.85	206.2	1.2	1.225	2.075	2.35	45	4	11	0	46_1
933000320188512	BROWNHOOD	116	71	110	85	71	105	109	italy	307	71	1500	-1.131153888	333.3333333	0.727355813	13.33333333	2	-0.389895047	3	-0.274004848	0	3	-0.027495698	3	-0.375350518	-1	2	-0.883566858	25.09	13.57	12.03	25.62666667	5848.305622	9332.139208	162.95	258.9	4.375	4.625	8.825	5.975	59	0	1	0	46_2
933000320188522	BLACK	116	71	110	85	71	105	109	italy	173	71	7340	-0.136609822	153.3333333	0.063084933	-20	9	0.735280477	2	-0.648887619	2	7	0.396899975	0	-1.051898117	-10	11	-0.406370499	6.176666667	14.74	33.38666667	63.84	9024.049806	7690.288298	241.2	189.4	2.45	3.15	5.6	4.475	45	10	5	0	46_1
933000320188511	BROWNHOOD	116	71	110	85	71	105	109	italy	190	71	10920	0.608234373	653.3333333	0.875732806	46.66666667	6	0.203686393	7	-0.270856994	7	5	0.044503658	20	1.75702459	14	15	-0.129753387	5.893333333	36.69666667	37.69333333	45.47	21169.83815	12591.09052	479.8	278.8	3.3	3.55	5.375	6.375	47	13	0	0	46_2
933000320188510	ALBINO	116	71	110	85	71	105	109	italy	295	71	4900	-0.099048335	913.3333333	2.064790328	66.66666667	0	-0.769993736	11	0.375240228	2	1	-0.472009474	3	-0.375350518	2	7	-0.387295953	26.74	35.25333333	38.13333333	28.16666667	5983.259629	9264.856833	176.85	262.25	4.775	3.475	7.65	9.45	37	5	18	0	46_3
933000320188518	ALBINO	116	71	110	85	71	105	109	italy	308	71	11580	1.928735518	-866.6666667	-2.03975008	33.33333333	6	0.370302331	16	0.7810184	23	11	1.75055941	4	-0.224900104	0	4	-0.685058496	29.15333333	29.68666667	25.20333333	23.51	4413.764392	2639.597737	117.8	74.65	7.925	4.3	8.4	10	50	6	4	0	46_4
933000320188503	BROWNHOOD	116	71	110	85	71	105	109	italy	210	71	12720	0.982737041	166.6666667	0.084755543	53.33333333	4	-0.150709663	15	0.333992006	5	9	0.749296291	9	0.212117101	6	20	0.216018002	12.83666667	18.46666667	45.41333333	44.00333333	13161.62286	16657.3879	342.8	446.35	2.325	1.775	6.075	8.275	55	1	4	0	46_3
933000320188501	ALBINO	116	71	110	85	71	105	109	italy	203	71	13120	1.065959856	-773.3333333	-1.443022459	-140	4	-0.150709663	1	-0.724493744	3	9	0.749296291	7	-0.068775169	1	10	-0.475524777	19.38333333	20.96666667	41.95666667	35.15	9946.14958	8369.950706	276.35	219.3	3.475	4.375	8.25	4.25	55	2	3	0	46_4
