rfid	dd_indiff_0	dd_indiff_2	dd_indiff_4	dd_indiff_8	dd_indiff_16	dd_indiff_24	dd_hyperbolic_k	dd_hyperbolic_lnk	dd_hyperbolic_b	dd_auc_trad	dd_auc_norm0	dd_quasi_h_k_beta	dd_quasi_h_s_delta	dd_expon_k
933000320047691	164.9102681	105.1979171	85.68849423	60.78788368	76.59759742	47.04370047	0.169773573	-1.773289652	1.099401787	0.499459575	0.454301221	0.667314237	0.971194747	0.071315977
933000320047694	172.0119158	147.0446331	153.7978538	105.5958143	59.33438417	32.84076093	0.091119883	-2.395579243	1.146746105	0.601974374	0.524941285	1.211829548	0.934487566	0.049923688
933000320047695	214.9997689	187.1564506	148.1558745	99.21451016	62.09048119	40.56855707	0.13295043	-2.017778929	1.433331793	0.635573731	0.44342401	1.397559876	0.923600815	0.046131703
933000320047696	170.8069538	145.1067524	116.1048578	126.4824552	57.67493664	45.43502814	0.090075978	-2.407101763	1.138713025	0.614269269	0.539441682	1.065476492	0.948593493	0.047199988
933000320047698	179.5619987	141.1532859	87.57476931	77.60331421	52.88830601	48.19788728	0.169941693	-1.772299881	1.197079991	0.501697434	0.41910101	0.896912401	0.945513594	0.068569089
933000320047701	210.6043921	138.2165098	140.7434066	75.28871233			0.188178252	-1.670365614	1.404029281			1.193360194	0.909861902	0.061006732
933000320047702	196.5403726	150.0419124	98.30696271	96.53220327	38.49994207	47.01155076	0.178845355	-1.721233784	1.31026915	0.518551123	0.39575924	1.035237997	0.934091642	0.064279028
933000320047703	126.4634739	120.6937262	98.8586092	81.89518319	63.67839263	44.73556413	0.065815716	-2.720896628	0.843089826	0.512268681	0.607608662	0.829155249	0.956612242	0.06328803
933000320047704	114.7721274	84.88095496	69.56558765	114.2187014	81.63774816	69.90535443	0.028729659	-3.549825262	0.765147516	0.586462892	0.76647036	0.600158131	0.993536501	0.045301225
933000320047705	269.6875102	233.2574881	158.6665789	91.52206684	45.23263913	45.57489722	0.187850333	-1.672109736	1.797916735	0.640415368	0.356198569	1.869376609	0.884732145	0.046580125
933000320047706	137.7212143	193.6990966	73.77328605	81.41708957	25.55368881	29.32623897	0.104412944	-2.259401624	0.918141429	0.432410075	0.470962382	1.551848344	0.849391271	0.082789239
933000320047708	158.0912057	97.29739033	137.5770745	79.57767478	78.26914559	49.95129267	0.090977547	-2.397142544	1.053941371	0.57467822	0.545265834	0.824966995	0.966223844	0.051036872
933000320047709	201.6081056	170.1491302	174.160134	141.305137	90.40833411	73.42414721	0.064917696	-2.734635019	1.344054037	0.813661348	0.605378448	1.296814619	0.958307933	0.02349292
933000320047711	133.5079402	145.7257828	110.6487182	94.91949739	59.07125473	42.70900475	0.062269358	-2.776285813	0.890052934	0.547174639	0.614766401	1.021722733	0.943239293	0.056285735
933000320047712	132.2955042	128.9429172	122.9708991	73.57184611	62.74711846	36.16665539	0.071934429	-2.632000279	0.881970028	0.513102412	0.581768535	0.968005541	0.941831153	0.063370935
933000320047713	145.6168771	136.9803472	127.5121954	145.7355108	49.71995705	43.52241639	0.055712606	-2.887548836	0.970779181	0.62454904	0.643348202	1.101469407	0.9481027	0.045188375
933000320047714	183.5066863	115.7211966	160.1957667	113.5377442	85.64697246	87.6572197	0.067410462	-2.696955054	1.223377909	0.725713195	0.59320443	0.950860782	0.976678252	0.027251426
933000320047715	155.4504206	90.21306312	80.16253869	118.1463057	55.45114881	47.08332411	0.117477982	-2.14150435	1.036336137	0.532551246	0.513878872	0.695253682	0.971521594	0.06115436
933000320047716	133.9943381	112.1562553	133.2760114	70.65559365	44.18332447	24.39345168	0.094514235	-2.35900482	0.893295588	0.453641346	0.507828935	0.978139308	0.928250237	0.077034418
933000320047717	111.3554782	170.846696	123.8455257	131.4128699	73.18320226	54.54182187	0.0180985	-4.011926217	0.742369855	0.671304326	0.904272071	1.180892559	0.950500399	0.037000356
933000320047718	126.3612117	100.659468	86.6796784	50.69809152	29.68391943	39.43382618	0.143609641	-1.940656483	0.842408078	0.357531776	0.424416367	0.729702029	0.934842164	0.121194132
933000320047719	135.0940721	108.3528604	71.87135133	90.36443966	47.93452057	42.17129772	0.10853557	-2.220677327	0.900627147	0.461600511	0.512532309	0.716186273	0.958899169	0.079250173
933000320047720	128.1854413	79.40091064	120.2352071	127.2737417	66.91222738	56.65854281	0.041516935	-3.181653866	0.854569609	0.603685368	0.706420357	0.772236151	0.97539008	0.044878365
933000320047725	173.5551023	155.8419116	114.5289284	86.11237228	51.9040026	42.09774486	0.122779061	-2.097368794	1.157034016	0.535867485	0.46313892	1.105498857	0.931411062	0.060014351
933000320047752	120.4666667	83.00856056	53.09518139	52.61331472	24.943828	30.00583733	0.216708697	-1.52920124	0.803111111	0.30028422	0.373901215	0.546870462	0.943113567	0.193857254
933000320047753	168.5870767	96.72620028	67.30071111	59.29469722	25.106458	26.90873972	0.322560735	-1.131463834	1.123913844	0.341165671	0.303551445	0.690553641	0.928453754	0.143361048
933000320047754	177.5001042	100.1454458	52.07021083	66.88510111	20.52149667	39.12456167	0.366139093	-1.004741983	1.183334028	0.348884015	0.294831389	0.631413593	0.941505773	0.148246726
933000320047755	149.8720781	117.2090472	123.3930028	94.1943925	58.4880725	39.52561528	0.088433939	-2.425499461	0.999147187	0.540456271	0.540917573	0.929634105	0.949840249	0.058443545
933000320047757	164.7833417	103.5752322	112.7909322	54.16708375	36.1806575	22.397765	0.207061594	-1.574738972	1.098555611	0.392873729	0.35762753	0.877361657	0.920786127	0.10157581
933000320047758	174.149625	143.3653722	92.99625111	64.88635833	41.43551389	25.65739222	0.190923957	-1.655880063	1.1609975	0.434250265	0.374032041	1.04638165	0.909340928	0.088303385
933000320047759	124.6679417	125.2130533	72.21324139	65.93843389	32.33275139	31.37554333	0.122746826	-2.097631371	0.831119611	0.380980156	0.458393895	0.854407505	0.921729922	0.10718436
933000320047760	104.9264667	77.540177	60.33723583	55.10647278	41.65034611	23.1431525	0.134527711	-2.005985071	0.699509778	0.332620207	0.475504728	0.537196967	0.953344702	0.167304609
933000320047762	101.1066694	109.0655006	90.82032194	43.06743567	24.501113	39.81122167	0.090002867	-2.407913755	0.674044463	0.3348214	0.496734887	0.826951586	0.914954308	0.125139277
933000320047767	114.7746167	101.327525	57.35899867	48.60026889	34.28842733	13.13161958	0.173253076	-1.753001888	0.765164111	0.307761715	0.40221661	0.704568184	0.914456921	0.165892171
933000320047768	184.8410417	98.75134533	50.86780292	60.99126944	40.189487	24.95406767	0.403578605	-0.907384003	1.232273611	0.367285257	0.298054956	0.614966481	0.944537234	0.147872766
933000320047769	29.89882278	32.81662583	37.956035	25.39085972	22.39676111	14.37267722	0.023015014	-3.771608513	0.199325485	0.166225038	0.833937705	0.256706888	0.962202671	0.543353452
933000320047770	81.33156417		71.45179167	45.80142667			0.071049161	-2.644383238	0.542210428			0.743128872	0.894776086	0.165245746
933000320047771	100.1605042	88.94656333	82.05285833	64.28703667	30.65173944	26.06798278	0.090362724	-2.403923443	0.667736694	0.349838965	0.523917537	0.689728741	0.937583537	0.12257331
933000320047775	176.7045222	142.1406278	89.88018	75.07081111	39.73040861	27.55424028	0.189778139	-1.661899578	1.178030148	0.446975393	0.379426107	1.015539222	0.917119125	0.084390606
933000320047776	166.7660222	74.53824806	126.4544623	148.4836997	67.2881625	30.53579028	0.091079474	-2.396022812	1.111773481	0.62404349	0.561304529	0.845733957	0.965449066	0.047841216
933000320047777	202.0828333	98.97792306	112.4265206	94.69181944	95.22990389	40.6258775	0.176656964	-1.733545485	1.347218889	0.619392194	0.459756168	0.784974604	0.971660729	0.048321278
933000320047779	145.6090639	109.5825033	85.41448067	72.361315			0.151513322	-1.887081724	0.970727093			0.811403593	0.932315141	0.114462475
933000320047780	114.446345	157.6456917	59.16118	83.07933472	37.83908194	39.26912167	0.074216628	-2.600767062	0.762975633	0.434857339	0.569949183	0.971047481	0.923049894	0.084334941
933000320047781	174.5913361	115.3372964	114.6817569	53.61619972	38.49562528	35.86051733	0.202630685	-1.596370241	1.163942241	0.422893186	0.363328326	0.910597965	0.925874845	0.090253391
933000320047782	181.7842	118.1828194	78.09151278	64.464725	34.793785	33.37468767	0.267245412	-1.319587897	1.211894667	0.403072711	0.332597149	0.814802836	0.929663249	0.104699771
933000320047783	144.2106467	95.43469722	76.55581375	57.70754889	24.82316056	25.08617944	0.22535625	-1.490072795	0.961404311	0.336089661	0.349582019	0.72196063	0.924659304	0.136845364
933000320047784	228.5478542	166.5813067	113.10013	78.39368333	24.33426667	15.93221861	0.260751206	-1.344188561	1.523652361	0.452715546	0.297125222	1.385210837	0.878698804	0.082254652
933000320047785	138.2355	103.6465083	81.72659444	63.66161389	34.05090722	30.45347139	0.163856179	-1.808766194	0.92157	0.379694202	0.412007988	0.751205705	0.93497419	0.111093948
933000320047786	98.22852	118.6340675	80.19064444	45.96405667	39.925665	25.7633025	0.082524297	-2.494662524	0.6548568	0.353975405	0.540538642	0.845689388	0.914744425	0.119981691
933000320047788	159.8843639	100.3622858	80.07660267	88.56357972	50.00320361	23.4322725	0.181381344	-1.707153593	1.065895759	0.451659706	0.42373722	0.742050327	0.949245546	0.086422416
933000320047790	110.4077	84.14094722	79.54112833	84.12990444	31.56588067	22.21405333	0.10013807	-2.301205341	0.736051333	0.37874324	0.514560905	0.682413875	0.94412005	0.108334832
933000320047791	175.7960028	112.4255167	115.41309	100.6749972	46.647705	31.61547278	0.149093456	-1.903181948	1.171973352	0.51404995	0.438619146	0.919869111	0.943904739	0.06612662
933000320047795	236.5061833	140.0545467	131.4271256	40.40512233	22.02733	12.99534167	0.342073319	-1.072730181	1.576707889	0.383757609	0.243391697	1.352517271	0.857661252	0.102214298
933000320047797	215.23177	157.7751933	148.0083583	52.87884333	49.74972167		0.197764991	-1.620675865	1.434878467			1.378859959	0.888209358	0.06932045
933000320047798	239.86118	233.4142056	166.4186767	102.54725	51.02666833	24.21982333	0.144991559	-1.931079751	1.599074533	0.646200489	0.404109049	1.899094315	0.88732442	0.047805463
933000320047799	127.4989083	147.3728967	120.1353833	60.29005306	58.51818917	42.43388139	0.068197009	-2.685354571	0.849992722	0.495075614	0.582446885	1.050044075	0.930870531	0.065774079
933000320047800	119.2148172	133.7400856	107.7471937	80.56208333	72.87380028	90.232545	0.026021434	-3.648834713	0.794765448	0.593674903	0.746981269	0.798778159	0.979220547	0.039730665
933000320047826	191.9967037	194.2863332	108.1102546	137.1329101	39.40772678	25.90870001	0.118134683	-2.135929921	1.279978024	0.596276169	0.465848755	1.402969212	0.915969148	0.053455992
933000320047827	223.3397147	144.1825962	96.74574384	115.4779976	60.49841757	34.21631813	0.210317065	-1.559139056	1.488931431	0.587684094	0.394701919	1.004339335	0.945604259	0.055522523
933000320047829	143.8338133	159.4021076	141.1930282	90.90837496	73.81563826	46.483631	0.05546511	-2.892001106	0.958892089	0.613368609	0.639663854	1.160906435	0.942393391	0.045481612
933000320047830	153.2865428	136.161775	114.2786114	64.01376997	56.45443362	44.83711453	0.111235555	-2.196105208	1.021910285	0.495420132	0.484798068	0.958858832	0.939395552	0.067407572
933000320047831	234.2041846	114.1107448	104.9510404	96.10808796	58.75806188	49.12797512	0.280530688	-1.271072154	1.561361231	0.561251033	0.359462642	0.834304452	0.95973443	0.058180047
933000320047832	157.1249346	126.6502032	110.458845	87.35090761	19.30406798		0.140101813	-1.965385887	1.047499564			1.074256015	0.906246186	0.088085288
933000320047833	117.0131171	99.4550992	125.9234535	75.28847506	46.24755003	40.41878209	0.063628476	-2.754694179	0.780087447	0.465855571	0.59718378	0.844661537	0.947694544	0.072006128
933000320047834	153.6721021	110.6080862	67.60694605	64.2465292	64.13572537	37.80142712	0.17627263	-1.735723449	1.024480681	0.452077722	0.441275009	0.667920153	0.961448889	0.089361724
933000320047835	224.1250695	119.3570808	121.0460681	76.48845446	68.2973939	40.40045319	0.245400775	-1.404862589	1.49416713	0.553580313	0.370494238	0.895900551	0.951980605	0.060086805
933000320047836	111.7463761	138.7420569	90.73481392	71.21151095	38.66223291	58.91228563	0.056467814	-2.874084468	0.74497584	0.453791945	0.609136459	0.889131186	0.942874079	0.073680465
933000320047837	140.1965055	187.4459167	102.5350661	59.07030566	39.16334146	20.45362808	0.105536343	-2.248699903	0.93464337	0.436732393	0.467271696	1.620626452	0.844666123	0.081864807
933000320047838	243.4006654	101.7402206	70.36161946	67.98420106	37.60152942	36.90811572	0.530341779	-0.634233613	1.622671103	0.420643297	0.259228932	0.678242255	0.948577269	0.110327695
933000320047839	153.9330962	159.4139709	94.96564588	55.73112423	41.15757316	38.12292432	0.13718013	-1.986460401	1.026220641	0.437165834	0.425995947	1.165226915	0.896678849	0.083811944
933000320047840	162.3839644	166.010002	80.90874436	99.27679282	56.57579584	48.30050539	0.105482672	-2.249208584	1.082559763	0.54961093	0.507695694	1.018848305	0.942408496	0.057349196
933000320047841	101.5889627	122.5254298	70.43920587	87.77158254	50.72181825	57.64527822	0.038496687	-3.257183096	0.677259751	0.478039609	0.705843819	0.733143618	0.964564098	0.069128463
933000320047842	195.6660425	136.3186087	112.3514077	84.85687233	51.82202674	37.38620934	0.181433817	-1.706864336	1.304440284	0.521838825	0.400048075	0.997712391	0.937310729	0.064988558
933000320047843	190.0600093	101.3776762	136.3456571	73.2168349	39.3792547		0.202662835	-1.596211592	1.267066729			0.936725117	0.931238511	0.080074289
933000320047844	151.1985905	109.9372129	112.6604484	81.41531006	47.82775029	39.54771449	0.117460485	-2.141653301	1.007990603	0.482877523	0.479049627	0.857808303	0.947044957	0.071027379
933000320047846	211.4051693	172.5289212	206.0132697	114.2655617	61.30892269	54.29387753	0.093459087	-2.370231514	1.409367795	0.713261967	0.506086467	1.481795518	0.933433427	0.03504531
933000320047847	145.0711623	129.25611	92.27728868	55.47285877	52.37616453	28.0378775	0.139902966	-1.966806197	0.967141082	0.429003674	0.443579207	0.901578668	0.927211319	0.09043927
933000320047849	162.2849053	132.0036654	126.9071637	86.13657354	54.27133714	52.06119219	0.100627633	-2.29632838	1.081899369	0.546180176	0.504834546	0.982440728	0.947459488	0.05573403
933000320047850	143.9144842	95.318581	118.3999445	81.75519548	39.54237598	40.27612512	0.113117166	-2.179331126	0.959429895	0.460479489	0.479951158	0.815601302	0.948233309	0.075513751
933000320047951	52.36157259	55.93339461	61.63635157	44.41406693	38.73697211	31.33992659	0.020115241	-3.906277502	0.349077151	0.291910361	0.836234514	0.414842354	0.970655103	0.236113563
933000320047954	145.0830257	133.0773	100.5123623	143.4636763	92.41561551	74.55531909	0.033648048	-3.391800246	0.967220171	0.725306381	0.749887567	0.906490008	0.978225214	0.029001136
933000320047957	234.4972098	171.3378394	139.9331388	129.0437558	84.39894643	72.88258458	0.123011883	-2.095474319	1.563314732	0.760543542	0.486494195	1.178138396	0.959608006	0.028566196
933000320047958	92.96916014	89.20799881	65.9548538	92.06890866	80.38734946	50.4872202	0.021774052	-3.827036295	0.619794401	0.518530791	0.836617417	0.592108145	0.984553614	0.061610713
933000320047959	149.1509736	103.8815581	79.31074906	74.67039373	56.27328003	42.88784498	0.145513735	-1.927484797	0.994339824	0.462390644	0.465022755	0.688260991	0.962204012	0.081047561
933000320047960	163.6610557	90.20309789	157.7616414	149.9282613	34.5010389	110.6057135	0.050142379	-2.992888741	1.091073705	0.676486919	0.620019451	0.883981583	0.980503751	0.028705387
933000320047962	164.272019	148.0192086	180.6197364	73.17798238	33.10234813	24.11940795	0.104754935	-2.256131611	1.095146793	0.500703877	0.457202523	1.402318245	0.901519971	0.064820953
933000320047963	149.7809183	220.3382833	131.757382	59.18917658	53.07373041		0.071768334	-2.634311928	0.998539455			2.027854574	0.831496135	0.059605162
933000320047964	78.53191913	162.4175377	161.7213955	84.68218427	66.69406009	36.38672081	0.007513392	-4.891068284	0.523546128	0.576589903	1.101316336	1.291869353	0.928345447	0.049089557
933000320047968	206.7310033	147.985398	107.9646911	116.8622151	58.98702483	46.11675643	0.155155205	-1.863329337	1.378206689	0.606703441	0.440212231	1.037585225	0.948341711	0.049672149
933000320047973	170.1505538	135.3260009	142.849154	113.9849931	64.90209876	37.10979293	0.087389083	-2.437384916	1.134337025	0.616921094	0.543860493	1.102845394	0.945491626	0.047500337
933000320047975	161.4633673	115.5598548	114.5212172	71.24603334	47.37308681	29.74264309	0.149224553	-1.902303038	1.076422448	0.461549499	0.428781005	0.911313393	0.934967958	0.078299742
933000320124651	244.9880124	168.7563908	172.3165872	104.8211489	48.25602342	41.82845136	0.171563801	-1.762800064	1.633253416	0.633816512	0.388069913	1.402623765	0.923554454	0.04677271
933000320124652	154.5962764	135.436346	84.41378552	91.22454432	49.77773746	39.61237447	0.121356943	-2.109019133	1.030641843	0.495202497	0.480479713	0.897138517	0.943993899	0.069720637
933000320124654	148.1715515	88.50368118	84.46598433	63.92337861	40.82896272	31.11167908	0.196977401	-1.624666271	0.987810344	0.392554321	0.397398472	0.665630968	0.949095298	0.110142577
933000320124655	139.7569842	112.8576307	105.448721	132.3761906	51.72949855	18.59464091	0.077036702	-2.563473324	0.931713228	0.54563614	0.585626697	0.944885082	0.945977533	0.060617145
933000320124657	125.093863	165.3516046	103.9990175	81.49848179	60.00134959	33.59883391	0.060541243	-2.804430452	0.833959087	0.519775319	0.623262373	1.130567324	0.926344904	0.062411595
933000320124658	126.5149757	93.26741606	87.25446867	55.77894013	36.84785413	12.45297599	0.159862126	-1.83344355	0.843433171	0.348355998	0.413021457	0.750238318	0.924043754	0.125774739
933000320124659	126.6516417	169.2166895	149.2648794	71.76565715	41.17537303	31.8288196	0.061798559	-2.783875229	0.844344278	0.500053296	0.592238627	1.405886003	0.899394431	0.063625851
933000320124660	109.9745953	69.99149066	69.472587	55.69969284	38.16255243	37.46747778	0.133171374	-2.016118451	0.733163969	0.346595507	0.472739417	0.505801921	0.965735124	0.15537855
933000320124663	162.1140918	96.16978872	121.1878495	98.15452996	55.816547	61.2019223	0.103313648	-2.269985796	1.080760612	0.555079017	0.51360034	0.789904899	0.968356392	0.05294915
933000320124665	93.51441135	78.52314943	77.1593368	36.13403536	39.16512555	22.10857012	0.110059669	-2.206732615	0.623429409	0.305721727	0.490387079	0.589070009	0.93876318	0.173435145
933000320124666	144.2779946	167.4158304	97.41811147	97.10829965	47.62311281	37.60331332	0.083211046	-2.486375173	0.961853297	0.52372554	0.544496278	1.142985048	0.925838225	0.061921979
933000320124668	166.5972581	108.5925131	78.30889703	56.49074213	30.16616876	40.86740003	0.249988112	-1.386341915	1.110648387	0.378458994	0.340755002	0.742599777	0.93555667	0.116642816
933000320124670	138.8251167	68.70609488	71.45543011	62.06438905	59.94737127	27.44975438	0.201582155	-1.601558263	0.925500778	0.403435533	0.435910528	0.522317705	0.969986006	0.120787823
933000320124672	103.7629366	165.1321323	107.2692732	108.2585593	56.71211255	57.01889921	0.022367928	-3.80012712	0.69175291	0.579766354	0.838111911	1.090104348	0.945676563	0.047639335
933000320124673	221.6610745	131.7130284	107.2550372	122.9452886	77.9236342	41.70092017	0.178244423	-1.724599508	1.477740497	0.648532425	0.4388676	0.956145759	0.959351191	0.045190379
933000320124675	148.7891584	159.2894242	154.985988	162.7207844	39.49504577	47.72573093	0.047035805	-3.056846154	0.991927723	0.670976102	0.676436485	1.326406225	0.939181339	0.039432073
933000320124676	199.30456	139.4064217	100.8943745	82.28164194	54.63792152	63.90914257	0.181061841	-1.708916644	1.328697067	0.546452867	0.411269717	0.890832677	0.956206263	0.056536825
933000320124677	110.7578148	92.21157643	78.04968247	65.04268726	43.97868657	52.93671474	0.079315588	-2.534320597	0.738385432	0.411989581	0.557960061	0.606004639	0.968192781	0.096910731
933000320124678	151.5129874	118.1828587	105.477193	82.43912814	70.2661276	49.18255236	0.094760478	-2.356402854	1.010086583	0.543834523	0.538403868	0.823196941	0.961844599	0.05731357
933000320124679	130.7645523	178.1343822	107.066291	79.35821181	67.72558763	48.30229055	0.054055136	-2.917750722	0.871763682	0.560943145	0.643457805	1.148350404	0.934259411	0.053046866
933000320124680	209.8392296	164.6872561	148.3852108	57.13753288	43.2419715	29.91169955	0.187561637	-1.673647758	1.398928197	0.49799365	0.355982281	1.398342103	0.891924024	0.06892866
933000320124683	106.4149922	67.17631375	63.78576356	49.19085672	33.51163816	23.31863352	0.168961971	-1.778081616	0.709433281	0.302399358	0.426254824	0.502052508	0.951277753	0.197835618
933000320124684	177.8852515	183.2413243	135.3989764	109.0593366	73.68811571	40.84177516	0.083384311	-2.484295109	1.185901677	0.654942465	0.552273834	1.300175839	0.935357264	0.042724486
933000320124686	216.7911625	159.6393936	113.6306477	83.16397984	36.07768437	33.96719144	0.217873874	-1.523838945	1.445274416	0.500121115	0.346038862	1.207783348	0.91035278	0.070011715
933000320124687	157.9075793	154.8726928	91.44466909	64.52781714	55.95297572	43.63820795	0.127071984	-2.06300155	1.052717195	0.486480698	0.462119076	0.995610786	0.931701894	0.071308419
933000320124689	172.0010216	104.800388	86.85348687	66.97463652	50.69987696	34.20920412	0.220641861	-1.511214432	1.146673477	0.440679419	0.384311164	0.736029647	0.949665878	0.090568199
933000320124691	91.70560384	85.00280167	79.45703366	78.15823227	34.60140702	37.30376332	0.055441206	-2.892432167	0.611370692	0.387516114	0.633848039	0.642985404	0.955548308	0.103549499
933000320124692	169.8146031	133.089179	108.7284673	91.586377	60.12306773	63.78576356	0.108283425	-2.223003186	1.132097354	0.568840061	0.502465675	0.892322527	0.960563213	0.050847279
933000320124695	123.148864	111.5571685	83.7322351	83.97543412	59.47817512	36.02785823	0.077178816	-2.561630261	0.820992427	0.478124818	0.582374212	0.762996443	0.95610879	0.07394353
933000320124696	130.8707294	123.7924517	92.36342752	107.8937608	54.6082631	61.09218616	0.056405607	-2.87518671	0.872471529	0.551150925	0.631712218	0.83070368	0.96448832	0.053038783
933000320124697	158.3700133	161.6976877	90.09574498	76.71268105	32.12362426	36.65513374	0.137018573	-1.987638796	1.055800089	0.448871733	0.425148414	1.162078205	0.903121684	0.079776944
933000320124698	146.1258326	89.58384071	74.62413534	42.94301466	37.93133541	44.23790113	0.235290685	-1.446933571	0.974172217	0.35756286	0.367042761	0.581571725	0.956533816	0.14454494
933000320124699	126.101656	87.551646	87.33691906	72.72303084	50.80427458	31.69120455	0.111616852	-2.192683236	0.840677707	0.425764696	0.506454129	0.668365843	0.956884349	0.092781722
933000320124700	64.51239477	148.523419	130.6061763	108.317283	30.92661056	37.40021249	0.005238714	-5.251679308	0.430082632	0.500081998	1.162757948	1.190149397	0.924180698	0.060454148
933000320124704	173.7312936	100.1000035	100.6511755	67.53814643	65.25622786	24.88459792	0.200577978	-1.606552188	1.158208624	0.472972756	0.408365769	0.762768321	0.951109509	0.080653934
933000320124705	161.2706065	81.88641388	52.29549977	49.86706862	41.53542621	32.88881141	0.373223015	-0.985579143	1.075137376	0.345825278	0.321656828	0.500292494	0.96153428	0.186802435
933000320124706	237.2222525	184.244016	156.9464093	97.28411475	67.65037388	84.05598638	0.136311806	-1.992810326	1.581481684	0.704911427	0.44572848	1.259533649	0.949177004	0.03198346
933000320124709	136.5633659	103.8892814	127.5050923	128.3141739	69.33070114	46.89766794	0.048047863	-3.035557614	0.910422439	0.62193848	0.683131757	0.907665676	0.963991066	0.044355117
933000320124710	134.5068513	84.85569593	106.9005598	69.9102266	53.82219643	38.20953136	0.109500091	-2.211829895	0.896712342	0.452165827	0.504248471	0.70036315	0.959356114	0.080941481
933000320124713	116.1945585	96.38748149	90.03524181	76.12781707	54.58868855	30.22963777	0.080264933	-2.522422453	0.77463039	0.442630614	0.57140879	0.721525352	0.95392057	0.084761246
933000320124716	138.5819177	153.0433617	92.22937148	99.27087276	69.83548739	64.56637308	0.054552206	-2.908597137	0.923879451	0.592758718	0.641597469	0.926256857	0.961589769	0.046058834
933000320124717	158.7864175	136.9590092	115.5503777	73.95860047	67.95929595	46.5856614	0.102413965	-2.278732197	1.058576117	0.542534496	0.512513448	0.946828055	0.949102282	0.057802685
933000320124718	136.9803632	144.1992218	101.6334622	76.22450351	56.17956602	52.96874583	0.076488345	-2.570616908	0.913202421	0.513593813	0.562409605	0.941795391	0.946456423	0.061582166
933000320124719	120.4368984	121.8526726	77.33847364	77.4683775	50.45252576	52.25552023	0.07266097	-2.621950899	0.802912656	0.464891727	0.5790066	0.753318832	0.958395718	0.074944647
933000320124720	207.4131711	134.4653295	91.58874968	77.19374056	66.6489871	46.02096514	0.225231192	-1.490627886	1.382754474	0.536541189	0.38802347	0.857443361	0.954107511	0.063048304
933000320124725	188.1767221	130.2722225	133.2540797	115.0924517	63.62264227	54.03229665	0.109588218	-2.211025413	1.25451148	0.628930123	0.501334689	1.012703734	0.955855181	0.044076635
933000320124726	153.3992627	101.9347917	137.7218236	114.6214761	39.12989135	49.29727111	0.085433919	-2.460012083	1.022661751	0.546775386	0.534659075	0.932814631	0.95228914	0.055195337
933000320124727	162.4303692	190.0985875	117.3797088	52.88973581	34.91958252	34.3088564	0.127518946	-2.059490331	1.082869128	0.452415881	0.417793683	1.710224932	0.840325333	0.07660991
933000320124728	161.9794426	116.7042087	153.393331	65.58662262	40.8930249	12.76972788	0.137400577	-1.984854702	1.079862951	0.45203075	0.41860011	1.111405035	0.913124601	0.078336755
933000320124729	139.269993	94.84524383	161.0452025	74.3459394	52.69612566	41.58525235	0.077050969	-2.563288145	0.92846662	0.512800483	0.552309014	0.928851647	0.947505393	0.06117305
933000320124732	162.4806699	97.40725649	102.2948449	71.15315152	49.08728952	60.73272615	0.153963237	-1.871041428	1.083204466	0.479646624	0.442803404	0.696822976	0.967822195	0.07108837
933000320124736	120.1177738	94.13367909	136.1335561	78.55209605	54.7357943	40.43747162	0.05881768	-2.833312789	0.800785159	0.496592949	0.620132558	0.846225267	0.952832589	0.064899909
933000320124737	133.9848631	97.68829965	126.1669045	81.51853088	69.24836937	39.95759844	0.070755317	-2.648527593	0.893232421	0.530775197	0.594218464	0.819561279	0.95968735	0.059693168
933000320124738	161.4224576	147.9053376	115.8849246	65.42314542	70.47551602	32.41101432	0.114742006	-2.165069093	1.076149717	0.525243046	0.488076182	1.038031618	0.934493019	0.063563185
933000320124739	146.4947833	145.9253417	148.8805063	125.6627114	126.8905699	78.56395941	0.020669562	-3.879093088	0.976631889	0.824539903	0.844268872	1.054848237	0.977036886	0.019627882
933000320124741	185.8633656	142.0816109	106.421517	81.29253375	57.74280184	67.60458129	0.142084651	-1.951332264	1.239089104	0.558168634	0.450466905	0.907233006	0.957739588	0.052788633
933000320124742	170.8621384	150.7596636	81.04648752	62.01515608	41.94649186	29.08333997	0.191225764	-1.654300538	1.139080923	0.427643655	0.375428687	1.054512389	0.904780377	0.091456759
933000320124745	195.159737	95.67900124	101.7022698	60.83273433	42.90208605	27.00220887	0.305041056	-1.187308902	1.301064913	0.418846244	0.321925709	0.766361623	0.93903601	0.09893796
933000320124746	124.2017378	140.7469821	120.3799542	74.57905455	52.22669225	45.77064811	0.060127164	-2.811293552	0.828011585	0.504223895	0.608957536	1.020522383	0.936938866	0.062871256
933000320124747	268.892103	186.9725904	172.368786	102.4164444	60.9172015	51.63411708	0.184706979	-1.688984609	1.79261402	0.685643441	0.382482472	1.452000193	0.927495159	0.040090069
933000320124749	148.8318665	142.8527297	139.0564524	129.8564115	77.46303899	64.22292862	0.0419228	-3.171925453	0.992212443	0.696511439	0.701978133	1.074162207	0.961643393	0.033569924
933000320124776	73.2070562	113.9765834	130.5266918	86.95195282	36.72115338	29.52465721	0.018305682	-4.000543758	0.488047041	0.45175552	0.925639296	0.989655922	0.931337836	0.07228087
933000320124779	167.4158304	111.4397211	125.0013287	75.43499646	74.56303901	74.77266469	0.098195436	-2.320795541	1.116105536	0.587084502	0.526011639	0.787597762	0.975444665	0.045205864
