rfid	rig_group	box	cue_age	inta_01_age	inta_15_age	pr_01_age	pr_02_age	sha_01_age	sha_10_age	shock_03_age	shock_base_age	labanimalid	sha_acquisition	sha_01_rewards	sha_01_locomotion	sha_01_inactive	sha_10_rewards	sha_10_locomotion	sha_10_inactive	sha_tot_rewards	sha_tot_locomotion	inta_01_rewards	inta_01_locomotion	inta_01_inactive	inta_15_rewards	inta_15_locomotion	inta_15_inactive	inta_tot_rewards	inta_tot_locomotion	inta_loco_difference	inta_esc_olivier_avg	inta_esc	inta_01_rewards_z	inta_13_15_rewards_z	inta_index_esc	inta_variability	inta_rewards_13_15	pr_01_breakpoint	pr_01_active	pr_01_inactive	pr_02_breakpoint	pr_02_active	pr_02_inactive	pr_breakpoint_difference	pr_active_difference	shock_base_active	cue_active	cue_inactive	cue_locomotion	life_tot_rewards	water_term_active	ld_hidetime_baseline	ld_hidetime_post	ld_hidetime_difference
AA1DCD6899	mork_3	8	154	109	131	108	132	94	107	138	136	P859	10	108	4334	453	50	10609	1	741	65424	48	17410	1	55	16204	0	819	280414	-1206	3	7	1.706290441	1.063016151	0.622998363	4.363484846	54	118	639	37	328	1921	39	210	1282	36	77	51	3104	1653	25	500.47	45.07	-455.4
AA1DCD6893	oscar_1	2	152	107	129	106	130	92	105	136	134	P864	10	115	1998	96	44	2369	3	577	29226	49	8592	6	65	10086	72	915	140335	1494	1.333333333	16	1.765404589	1.204501667	0.682280807	7.456540753	57	145	835	54	402	2331	251	257	1496	43	112	35	2345	1641	32	565.93	449.9	-116.03
78613_1	oscar_1	3	151	106	128	105	129	91	104	135	133	P865	0	2	1649	1	0	1235	0	5	10351	1	1733	5	0	1020	0	8	24586	-713	-0.333333333	-1	-1.072074534	-1.483723145	1.383973874	0.618241233	0	0	0	0	0	0	0	0	0	0	1	0	713	13	0	900	438.4	-461.6
AA1DCD68CF	mork_2	15	152	107	129	106	130	92	105	136	134	P866	10	124	4056	0	48	10774	1	444	53244	42	9754	11	60	15269	4	676	174380	5515	7.666666667	18	1.35160555	0.858648183	0.635280155	9.433745574	49.66666667	77	359	24	268	1595	68	191	1236	41	79	35	1737	1207	19	646.53	453.03	-193.5
AA1DCD68C3	mork_2	16	151	106	128	105	129	91	104	135	133	P870	10	129	2709	27	41	1917	10	524	65807	26	14533	0	44	17402	3	640	231747	2869	11.66666667	18	0.405779176	0.937251248	2.309756889	11.64855737	51.33333333	40	185	15	32	161	13	-8	-24	20	93	38	3117	1231	22	524.1	884.47	360.37
AA1DCD6890	mork_2	14	150	105	127	104	128		103	134	132	P871	10	25	8390	3	56	4010	0	455	61613	30	9454	8	69	5826	0	874	145893	-3628	15.66666667	39	0.64223577	1.456031474	2.267129212	15.09289752	62.33333333	25	119	10	40	212	9	15	93	60	41	14	1742	1450	27	76.5	505.53	429.03
AA1DCD6898	oscar_3	4	150	105	127	104	128	90	103	134	132	P873	5	4	1478	13	21	4041	4	114	29765	10	4515	9	17	7301	13	271	105403	2786	2	7	-0.540047198	-0.713413111	1.321019929	4.711215932	16.33333333	20	77	21	25	119	63	5	42	16	48	30	2357	423	22	612.2	434.6	-177.6
AA1DCD68D9	mork_3	1	150	105	127	104	128	90	103	134	132	P874	1	0	1011	1	19	4735	7	38	15843	44	16808	2	54	15398	1	710	195053	-1410	22.66666667	10	1.469833847	1.141619216	0.776699501	13.01333696	55.66666667	9	27	4	62	311	27	53	284	21	46	7	1471	827	3	900	13.33	-886.67
AA1DCD6891	mork_3	2	150	105	127	104	128	90	103	134	132	P875	9	8	3380	4	43	2711	2	345	60675	43	12684	6	39	17681	1	631	219990	4997	-2	-4	1.410719699	0.387029795	0.274349182	4.09009644	39.66666667	77	425	39	145	882	195	68	457	70	68	27	2154	1108	37	478.07	410.4	-67.67
AA1DCD6896	oscar_2	1	149	104	126	103	127	89	102	133	131	P876	10	12	3199	2	35	315	0	309	23334	32	5200	1	53	9265	0	630	102934	4065	11.66666667	21	0.760464066	0.827206957	1.087766002	5.176871642	49	62	342	4	145	878	82	83	536	24	86	14	1779	1015	66	475.73	452.73	-23
AA1DCD68B3	oscar_3	7	149	104	126	103	127	89	102	133	131	P877	10	21	1185	11	27	5040	17	205	37656	24	10386	45	32	5502	21	474	104499	-4884	6.666666667	8	0.287550879	-0.021706142	-0.075486264	5.12249939	31	32	143	81	50	253	88	18	110	0	55	13	1704	711	47	838.73	568.13	-270.6
AA1DCD6886	mork_1	7	149	104	126	103	127	89	102	133	131	P878	9	14	3736	1	46	2984	0	279	48528	35	10167	0	39	10954	0	488	138017	787	10.66666667	4	0.937806512	0.449912246	0.479749544	7.69299826	41	32	163	3	62	319	43	30	156	39	47	4	1369	843	16	900	529.27	-370.73
AA1DCD6897	mork_2	6	149	104	126	103	127	89	102	133	131	P881	0	3	1492	7	0	1323	4	13	17529	0	3664	4	8	4981	9	25	46716	1317	4.666666667	8	-1.131188682	-1.247913951	1.103188151	2.241031509	5	1	2	6	1	2	6	0	0	8	32	12	1303	54	0	11.07	570.77	559.7
AA1DCD68C7	mork_2	12	149	104	126	103	127	89	102	133	131	P883	7	9	3340	7	39	5919	0	247	69210	31	17721	3	58	11486	6	719	227334	-6235	16	27	0.701349918	0.968692473	1.381182842	9.080871226	52	50	247	7	219	1182	230	169	935	37	84	15	2464	1066	0	437.7	435.93	-1.77
AA1DCD6888	oscar_2	2	149	104	126	103	127	89	102	133	131	P884	10	28	7138	2	27	3986	0	248	50451	25	7228	6	32	8693	1	492	131646	1465	7	7	0.346665028	0.072617536	0.209474652	4.833218389	33	50	276	18	62	345	22	12	69	16	114	14	1607	800	41	583.4	452.37	-131.03
AA1DCD68CE	oscar_3	8	149	104	126	103	127	89	102	133	131	P886	9	22	5661	1	30	1021	0	216	73470	19	10320	0	10	7934	0	145	105582	-2386	2.333333333	-9	-0.008019863	-0.854898627	106.5976653	7.180219743	13.33333333	25	105	0	0	0	3	-25	-105	0	44	1	1931	370	41	536.67	406.27	-130.4
AA1DCD68DE	mork_2	1	148	103	125	102	126	88	101	132	130	P888	9	15	3040	26	30	3567	8	191	38693	10	4100	8	25	12619	19	162	69426	8519	20.66666667	15	-0.540047198	-0.194632884	0.360399766	12.19945354	27.33333333	4	10	16	20	81	56	16	71	6	37	17	1838	381	40	838.03	900	61.97
AA1DCD68A1	mork_2	2	148	103	125	102	126	88	101	132	130	P889	10	61	2993	18	33	2835	0	352	29367	25	6640	2	46	11548	2	530	133272	4908	16.33333333	21	0.346665028	0.622838989	1.796659423	5.929212052	44.66666667	77	443	5	145	850	72	68	407	24	60	9	1184	960	28	790.33	879.87	89.54
AA1DCD688D	mork_2	13	148	103	125	102	126	88	101	132	130	P890	4	14	4682	9	45	2057	10	118	27737	13	5949	8	43	15376	2	444	164678	9427	9.333333333	30	-0.362704753	-0.100309206	0.276558842	8.006663891	29.33333333	15	68	17	62	327	26	47	259	26	65	13	2066	629	30	471.27	457.6	-13.67
AA1DCD68E3	oscar_2	7	146	101	123	100	124	86	99	130	128	P893	0	1	362	5	3	1552	6	14	10583	1	2070	2	9	3562	5	31	27039	1492	7.666666667	8	-1.072074534	-1.090707822	1.01738059	3.213858878	8.333333333	0	0	0	1	1	0	1	1	4	10	4	943	53	1	649.63	762.57	112.94
AA1DCD689A	mork_1	14	146	101	123	100	124	86	99	130	128	P895	0	0	1340	2	0	915	2	0	7977	0	1051	0	0	481	2	1	16836	-570	0	0	-1.131188682	-1.483723145	1.311649567	0.249443826	0	0	0	0	0	0	1	0	0	0	1	2	769	1	1	506.03	439.1	-66.93
AA1DCD6894	oscar_2	3	145	100	122	99	123	85	98	129	127	P896	10	11	6325	16	35	4604	3	262	54250	28	10113	1	34	9335	1	480	148424	-778	-2	6	0.524007473	-0.005985529	-0.011422602	5.819507425	31.33333333	32	147	5	25	118	4	-7	-29	24	58	3	2293	796	3	893.57	441.67	-451.9
AA1DCD68DA	mork_2	4	145	100	122	99	123	85	98	129	127	P898	10	13	3764	1	31	6482	0	210	50071	9	4373	3	19	7002	0	281	100245	2629	7.333333333	10	-0.599161346	-0.634810046	1.059497663	5.994071145	18	12	44	5	12	44	4	0	0	15	52	4	1496	534	34	814.7	338.5	-476.2
AA1DCD688B	oscar_1	7	144	99	121	98	122	84	97	128	126	P899	0	1	408	3	2	1233	0	6	7853	0	1680	0	28	10214	0	122	43069	8534	33	28	-1.131188682	0.088338149	-0.078093204	12.89375387	33.33333333	0	0	0	62	320	0	62	320	26	79	10	1876	187	0	479.5	360.93	-118.57
AA1DCD688F	mork_3	3	143	98	120	97	121	83	96	127	125	P900	9	24	4383	0	21	3202	0	225	34020	2	2179	0	34	9720	0	298	93289	7541	31	32	-1.012960385	0.025455697	-0.025130003	13.58855728	32	95	512	1	268	1575	0	173	1063	23	53	7	1796	605	35	5.57	320.47	314.9
AA1DCD6917	oscar_1	8	143	98	120	97	121	83	96	127	125	P903	0	5	2316	2	3	225	8	29	14603	7	4090	16	45	11316	11	550	128818	7226	47.66666667	38	-0.717389643	1.204501667	-1.679006212	19.01812001	57	1	1	11	95	552	34	94	551	32	27	8	1203	657	44	432.37	509.3	76.93
AA1DCD6914	oscar_2	8	142	97	119	96	120	82	95	126	124	P904	0	1	1765	0	3	273	3	14	14854	8	5551	1	34	12084	0	265	105753	6533	30	26	-0.658275495	0.229823665	-0.349129912	14.31859708	36.33333333	4	11	0	20	83	3	16	72	16	33	9	1616	320	0	856.57	546.87	-309.7
AA1DCD68F3	oscar_2	4	142	97	119	96	120	82	95	126	124	P905	8	9	2897	0	39	5131	0	278	46969	32	12014	0	46	9025	1	716	171251	-2989	1	14	0.760464066	0.701442053	0.922386848	8.053708601	46.33333333	118	682	1	95	557	24	-23	-125	33	58	14	1516	1082	45	476.5	11.33	-465.17
AA1DCD693E	mork_1	15	142	97	119	96	120	82	95	126	124	P906	0	0	523	0	5	2110	0	13	8811	0	1977	0	0	650	0	2	15724	-1327	0	0	-1.131188682	-1.483723145	1.311649567	0.339934634	0	1	1	0	0	0	0	-1	-1	0	0	0	523	16	0	891.43	64	-827.43
AA1DCD6911	mork_3	12	142	97	119	96	120	82	95	126	124	P909	10	41	6475	5	36	3420	0	317	41092	33	6354	0	47	6332	2	676	91265	-22	12.33333333	14	0.819578215	0.905810022	1.10521486	7.460711911	50.66666667	178	1007	11	6	16	35	-172	-991	31	100	38	1816	1067	28	550.27	436.63	-113.64
AA1DCD68F6	oscar_3	1	142	97	119	96	120	82	95	126	124	P912	10	13	6474	9	32	6224	0	273	76646	22	14044	5	49	21984	0	593	256685	7940	19	27	0.169322583	0.937251248	5.535299741	7.401501349	51.33333333	77	432	14	145	837	48	68	405	24	105	20	2463	943	50	443	321.1	-121.9
AA1DCD68ED	mork_3	9	142	97	119	96	120	82	95	126	124	P913	2	17	5425	13	2	2018	1	56	29038	2	3327	1	1	1208	0	23	27061	-2119	-2.333333333	-1	-1.012960385	-1.420840693	1.402661658	1.454494949	1.333333333	1	1	0	1	1	2	0	0	0	6	0	1611	82	86	468	365.67	-102.33
AA1DCD6928	mork_2	9	142	97	119	96	120		95	126	124	P914	10	32	9857	25	30	12496	1	298	123943	23	16219	4	61	30413	3	558	339142	14194	26.66666667	38	0.228436731	1.11017799	4.85989265	12.00111106	55	77	408	53	178	1044	81	101	636	40	39	13	4306	946	31	451.9	710.1	258.2
AA1DCD68FE	mork_3	13	141	96	118	95	119	81	94	125	123	P916	2	15	3996	37	8	785	35	48	21482	3	2302	1	5	3701	45	131	79796	1399	4.333333333	2	-0.953846237	-1.13786966	1.192927766	5.603173704	7.333333333	6	15	28	603	3585	110	597	3570	5	20	22	1182	221	37	900	589.93	-310.07
AA1DCD692F	mork_3	10	141	96	118	95	119	81	94	125	123	P917	10	35	10465	21	24	3185	27	257	63350	2	2712	5	2	1882	4	94	46523	-830	20	0	-1.012960385	-0.414721465	0.409415285	10.78558709	22.66666667	25	110	24	9	33	11	-16	-77						43	466.17	900	433.83
AA1DCD6924	oscar_2	6	141	96	118	95	119	81	94	125	123	P918	3	0	3149	9	36	4453	12	79	34593	14	9435	6	36	17835	1	336	191180	8400	12.66666667	22	-0.303590605	-0.131750432	0.433974011	5.930711031	28.66666667	32	142	5	0	0	0	-32	-142	21	56	21	2559	457	0	820	829.53	9.53
AA1DCD6906	mork_1	11	144	102	122	101	123	87	100	129	124	P923	0	1	840	1	0	393	3	1	5646	0	1683	0	0	863	0	2	16324	-820	0.333333333	0	-1.131188682	-1.468002532	1.297752139	0.339934634	0.333333333	0	0	0	0	0	0	0	0	4	0	3	470	8	0			
AA1DCD690D	oscar_2	3	144	102	122	101	123	87	100		125	P925	8	9	5522	7	41	6553	0	301	71657	4	2548	0	25	10867	2	417	161637	8319	15.66666667	21	-0.894732088	-0.257515336	0.287812787	10.7281561	26	0	0	1	0	0	1	0	0	27	22	12	2106	745	33			
AA1DCD6940	oscar_3	5	144	102	122	101	123	87	100		125	P926	4	4	2895	2	50	11030	5	171	49652	26	10439	6	44	12500	5	547	156920	2061	6.333333333	18	0.405779176	0.465632859	1.147503092	7.329089681	41.33333333	25	118	3	50	263	17	25	145	29	50	19	1614	780	46			
AA1DCD6903	mork_3	15	144	102	122	101	123	87	100	129	124	P928	1	2	1619	7	10	3658	3	50	24588	6	3281	8	28	9387	0	209	56953	6106	20.66666667	22	-0.776503792	-0.304677175	0.392370492	9.362810594	25	9	23	5	25	119	9	16	96	18	22	5	1761	296	0			
AA1DCD691C	oscar_2	4	143	101	121	100	122	86	99		124	P929	8	5	1768	0	26	5458	0	220	43336	26	9844	0	27	7146	0	419	120449	-2698	-1.666666667	1	0.405779176	-0.194632884	-0.479652223	7.928569999	27.33333333	40	214	0	62	346	4	22	132	15	34	13	1523	689	27			
AA1DCD6935	oscar_1	1	144	102	122	101	123	87	100		125	P930	9	2	3864	1	49	5216	0	409	81765	47	15998	1	164	17412	49	916	256719	1414	60.66666667	117	1.647176292	3.594034834	2.181936961	31.54988995	107.6666667	77	440	12	62	303	134	-15	-137	42	85	19	3593	1411	2			
AA1DCD6948	oscar_3	6	143	101	121	100	122	86	99		124	P931	10	18	4897	1	42	4138	1	391	58196	36	9941	0	54	16953	0	654	178914	7012	11	18	0.99692066	0.827206957	0.829762077	6.096993795	49	95	524	17	178	1050	96	83	526	32	16	19	1704	1120	42			
AA1DCD68FD	mork_3	16	143	101	121	100	122	86	99	128	123	P932	0	0	1088	9	2	1254	2	9	8571	6	3602	4	13	4764	2	176	76061	1162	9.666666667	7	-0.776503792	-0.729133724	0.938995703	3.473071007	16	0	0	0	25	113	31	25	113	6	46	6	1654	205	1			
AA1DCD694A	oscar_2	8	143	101	121	100	122	86	99		124	P933	0	0	1535	2	2	2030	1	5	11521	1	2989	5	6	2700	3	45	35837	-289	3.333333333	5	-1.072074534	-1.263634564	1.178681635	1.673320053	4.666666667	1	1	0	2	3	1	1	2	1	10	0	1044	55	0			
AA1DCD691B	oscar_1	2	143	101	121	100	122	86	99		124	P934	9	111	3848	133	60	3327	0	711	29307	46	7387	0	51	13012	2	907	182073	5625	0.333333333	5	1.588062144	1.22022228	0.768371871	8.081803979	57.33333333	50	263	9	178	1045	87	128	782	49	70	34	2300	1722	40			
AA1DCD692E	mork_3	3	142	100	120	99	121	85	98	127	122	P936	3	4	2004	10	23	5696	26	94	30728	18	8907	3	27	15064	7	296	153156	6157	7.666666667	9	-0.067134011	-0.3361184	5.006678368	3.749962963	24.33333333	2	6	6	25	118	18	23	112	16	50	35	1651	426	26			
AA1DCD6912	mork_2	2	141	99	119	98	120	84	97	126	121	P937	0	0	1398	7	0	1038	3	5	10248	0	2001	2	27	10545	0	109	61721	8544	24.33333333	27	-1.131188682	-0.3361184	0.297137344	10.10918175	24.33333333	0	0	1	32	139	4	32	139	19	79	8	1662	161	0			
AA1DCD6937	oscar_1	8	141	99	119	98	120	84	97		122	P939	0	7	2622	8	4	1862	1	22	12288	1	1904	2	55	15338	0	181	71519	13434	45.33333333	54	-1.072074534	0.717162666	-0.668948514	18.65999881	46.66666667	1	1	0	62	296	14	61	295	31	84	2	2202	269	18			
AA1DCD690B	oscar_1	4	141	99	119	98	120	84	97		122	P942	10	37	13058	3	36	9724	0	375	118629	42	17396	3	54	16797	0	750	268272	-599	8.666666667	12	1.35160555	0.95297186	0.705066549	6.762642482	51.66666667	62	305	1	95	567	39	33	262	34	72	25	2790	1205	41			
AA1DCD68EA	mork_1	4	141	99	119	98	120	84	97	126	121	P943	6	3	1765	1	43	3980	5	299	35386	2	2269	0	25	14381	8	268	129381	12112	15.66666667	23	-1.012960385	-0.666251272	0.657726879	11.78624434	17.33333333	32	156	16	50	257	14	18	101	23	80	5	1357	618	41			
AA1DCD690F	mork_2	3	141	99	119	98	120	84	97	126	121	P945	9	7	3287	0	26	2761	0	175	38132	17	5249	0	0	2020	0	403	88407	-3229	-0.666666667	-17	-0.126248159	-0.509045143	4.03209952	8.815642663	20.66666667	40	203	0	95	546	4	55	343	18	49	9	1380	639	28			
AA1DCD6921	mork_1	6	141	99	119	98	120	84	97	126	121	P946	10	19	3548	0	35	3222	0	381	46282	27	8753	0	33	11128	2	500	150788	2375	2	6	0.464893325	0.025455697	0.054755996	4.330768472	32	50	264	1	95	522	9	45	258	25	110	8	2276	946	5			
AA1DCD693D	mork_2	1	141	99	119	98	120	84	97	126	121	P947	10	32	6309	3	54	6961	0	389	82706	29	9608	4	25	10353	1	505	162553	745	-10	-4	0.583121621	-0.163191658	-0.279858699	10.45413262	28	62	339	1	62	343	0	0	4	30	73	8	1793	955	26			
AA1DCD6947	mork_2	7	141	99	119	98	120	84	97	126	121	P948	4	7	2768	7	16	4356	16	106	37072	3	4575	0	0	2336	0	70	58255	-2239	-3.333333333	-3	-0.953846237	-1.279355177	1.341259343	4.173993558	4.333333333	4	9	1	0	0	4	-4	-9	0	28	2	1489	179	73			
AA1DCD68F2	mork_2	8	140	98	118	97	119	83	96	125	120	P949	10	27	9355	2	33	3136	0	336	56247	29	10778	0	41	17942	0	553	228057	7164	5.333333333	12	0.583121621	0.339867956	0.582842315	2.895206767	38.66666667	32	151	0	95	471	0	63	320	27	67	11	2150	959	47			
AA1DCD6932	oscar_1	5	140	98	118	97	119	83	96		121	P951	10	15	5452	4	41	5651	0	328	68023	37	7074	2	39	14191	0	658	185814	7117	-5	2	1.056034808	0.355588569	0.3367205	4.787019486	39	95	506	8	95	524	16	0	18	33	22	4	1704	1066	50			
AA1DCD690E	mork_1	10	139	97	117	96	118	82	95	124	119	P952	5	21	7879	1	25	9068	3	126	60726	15	9829	5	9	4625	3	243	131667	-5204	-7.333333333	-6	-0.244476456	-1.059266596	4.332795936	5.935205697	9	9	31	7	1	2	0	-8	-29	12	21	37	2388	391	49			
AA1DCD6941	mork_1	2	139	97	117	96	118	82	95	124	119	P953	0	0	787	0	0	240	1	2	5570	0	602	0	0	1445	0	5	17960	843	1	0	-1.131188682	-1.436561306	1.269957284	0.788810638	1	0	0	0	1	1	2	1	1	0	0	3	796	9	16			
AA1DCD693F	mork_2	9	139	97	117	96	118	82	95	124	119	P954	10	34	7218	24	56	8703	0	407	91270	39	18624	4	48	25096	2	638	306107	6472	4.333333333	9	1.174263105	0.748603892	0.637509506	4.991548413	47.33333333	118	686	51	118	683	68	0	-3	34	97	49	3003	1123	34			
AA1DCD6934	mork_2	10	139	97	117	96	118	82	95	124	119	P955	10	46	10373	21	57	2363	0	505	57990	50	11034	4	56	19988	4	937	256474	8954	1	6	1.824518737	1.408869636	0.772186992	6.859219262	61.33333333	50	275	28	62	337	52	12	62	57	137	60	3365	1528	50			
AA1DCD68EC	mork_1	7	138	96	116	95	117	81	94	123	118	P957	0	0	1029	0	1	2631	2	15	15473	3	2166	2	7	4602	0	131	82970	2436	8.333333333	4	-0.953846237	-0.964942918	1.011633616	5.847696603	11	1	2	0	2	3	0	1	1	10	13	1	951	168	3			
AA1DCD6919	oscar_1	6	138	96	116	95	117	81	94		119	P960	0	0	1407	0	0	1328	3	1	12202	0	1141	0	24	10134	0	100	52693	8993	20.33333333	24	-1.131188682	-0.509045143	0.450009049	8.202980488	20.66666667	0	0	0	25	120	0	25	120	14	49	0	1242	131	0			
AA1DCD6916	oscar_1	7	138	96	116	95	117	81	94		119	P961	8	11	5179	0	31	5607	1	198	55266	12	6906	2	25	14427	5	439	198334	7521	3.333333333	13	-0.421818901	-0.257515336	0.610487901	6.297795029	26	50	277	2	77	436	7	27	159	27	75	5	2598	704	41			
AA1DCD68E9	mork_2	4	138	96	116	95	117	81	94	123	118	P963	0	3	1428	11	0	1181	4	9	10724	1	2397	3	8	3446	4	72	50785	1049	8.666666667	7	-1.072074534	-1.02782537	0.958725665	4.592747907	9.666666667	0	0	1	6	21	8	6	21	9	46	33	1670	104	22			
AA1DCD693B	mork_1	3	138	96	116	95	117	81	94	123	118	P964	1	12	4112	0	6	3889	0	48	26154	10	7045	0	3	3578	1	95	75685	-3467	2.666666667	-7	-0.540047198	-1.074987209	1.990543072	4.237399622	8.666666667	9	25	1	1	2	0	-8	-23	19	24	0	1207	175	30			
AA1DCD6920	mork_1	8	138	96	116	95	117	81	94	123	118	P965	0	2	1352	0	1	646	0	15	10404	0	917	0	6	3708	1	20	29409	2791	5.333333333	6	-1.131188682	-1.232193338	1.089290724	2.357022604	5.333333333	1	1	0	4	10	0	3	9	3	10	1	794	44	0			
AA1DCD6904	mork_1	9	138	96	116	95	117	81	94	123	118	P966	9	11	5048	8	29	7437	13	207	69965	30	12888	6	41	17117	1	522	241780	4229	5	11	0.64223577	0.276985504	0.43128321	4.214261501	37.33333333	40	198	12	62	344	13	22	146						58			
AA1DCD68F1	mork_2	6	138	96	116	95	117	81	94	123	118	P967	10	13	5664	2	49	1687	0	382	42767	30	11948	0	47	15947	3	641	253512	3999	7	17	0.64223577	0.591397763	0.920842144	4.582090741	44	95	508	0	145	783	26	50	275	56	71	14	2691	1143	64			
AA1DCD68EE	mork_1	12	137	95	115	94	116	80	93	122	117	P968	7	5	1451	0	29	3477	1	148	25829	8	3269	0	2	2196	0	175	58261	-1073	-1	-6	-0.658275495	-1.185031499	1.800206006	9.498537899	6.333333333	15	59	1	1	1	0	-14	-58	19				359	44			
AA1DCD6923	mork_1	15	137	95	115	94	116	80	93	122	117	P969	10	15	4378	7	55	6361	19	246	69877	15	8555	9	38	16467	37	437	162716	7912	20.66666667	23	-0.244476456	0.135499988	-0.554245549	9.844569851	34.33333333	62	321	35	178	1050	427	116	729	20	39	30	1847	749	41			
AA1DCD68F9	oscar_3	1	137	95	115	94	116	80	93		118	P970	10	46	13258	4	45	8711	1	390	117059	44	18604	0	63	5171	15	814	261033	-13433	42	19	1.469833847	2.729401122	1.856945347	19.82075231	89.33333333	77	437	9	12	36	3	-65	-401	45	49	13	2389	1289	25			
AA1DCD68EB	oscar_2	1	137	95	115	94	116	80	93		118	P971	7	18	8525	7	32	8455	19	224	86245	1	6497	29	16	6042	26	352	206463	-455	16.33333333	15	-1.072074534	-0.477603917	0.445495068	11.38341874	21.33333333	6	13	19	0	0	24	-6	-13	22	28	34	2948	617	52			
AA1DCD692A	oscar_3	7	137	95	115	94	116	80	93		118	P972	6	5	4448	0	31	5993	0	161	59823	29	11307	0	48	10772	0	753	149796	-535	9	19	0.583121621	0.937251248	1.60729977	10.54008223	51.33333333	50	273	7	62	331	7	12	58	37	29	3	2163	979	0			
AA1DCD68FA	oscar_2	2	137	95	115	94	116	80	93		118	P974	9	26	9271	3	26	3610	5	305	72070	29	11029	2	46	12030	0	663	188486	1001	11.33333333	17	0.583121621	0.780045118	1.337705703	5.294021786	48	62	349	0	95	548	14	33	199	28	75	15	2488	1044	21			
AA1DCD6901	oscar_1	3	136	94	114	93	115	79	92		117	P976	2	20	7140	5	22	7631	6	58	34761	3	4066	3	28	12311	2	374	196694	8245	17	25	-0.953846237	-0.053147368	0.05571901	7.637335196	30.33333333	20	85	3	40	192	7	20	107	17	59	18	1639	476	24			
AA1DCD6944	oscar_3	8	136	94	114	93	115	79	92		117	P977	2	4	1098	0	26	5173	1	76	18301	21	5540	1	37	10422	0	515	124883	4882	10.33333333	16	0.110208434	0.229823665	2.085354601	4.894441291	36.33333333	40	194	0	62	338	0	22	144	25	33	0	1427	649	51			
AA1DCD6942	oscar_2	5	136	94	114	93	115	79	92		117	P978	7	10	6238	23	23	11311	1	206	89646	32	18195	6	45	29656	15	573	375946	11461	7.333333333	13	0.760464066	0.528515311	0.694990512	5.957628163	42.66666667	32	155	5	145	856	70	113	701	20	69	29	3645	835	20			
AA1DCD6926	oscar_3	2	136	94	114	93	115	79	92		117	P979	8	3	2315	5	28	6774	2	173	48350	25	10454	2	24	11165	2	461	162350	711	-1	-1	0.346665028	-0.241794723	-0.697488075	3.732142667	26.33333333	40	208	0	77	388	1	37	180	20	100	9	2340	699	30			
AA1DCD691D	mork_1	16	135	93	113	92	114	78	91	120	115	P980	0	5	2383	3	4	2347	1	22	17748	7	4313	2	5	3187	2	104	59118	-1126	-0.333333333	-2	-0.717389643	-1.200752112	1.673779547	1.768866555	6	2	4	4	1	1	0	-1	-3	8	43	9	1351	144	0			
AA1DCD692D	mork_1	13	135	93	113	92	114	78	91	120	115	P981	10	36	8593	7	16	8018	7	204	85760	3	4793	7	21	12553	3	101	85068	7760	10	18	-0.953846237	-0.87061924	0.912745898	5.182877793	13	15	49	10	0	0	3	-15	-49	15	37	25	2674	337	36			
AA1DCD6949	oscar_2	6	135	93	113	92	114	78	91		116	P982	0	0	1375	3	1	1099	0	1	10367	0	1947	0	31	16185	20	251	114133	14238	39.33333333	31	-1.131188682	0.371309182	-0.328246903	19.53617727	39.33333333	0	0	0	25	120	21	25	120	30	55	6	1992	299	1			
AA1DCD6930	mork_3	6	135	93	113	92	114	78	91	120	115	P984	10	19	6205	8	27	10823	44	327	114075	31	20816	489	26	14126	20	576	259693	-6690	-5.666666667	-5	0.701349918	-0.068867981	-0.098193468	8.097736309	30	50	263	74	118	672	58	68	409	17	79	29	2897	954	41			
AA1DCD6939	mork_2	11	135	93	113	92	114	78	91	120	115	P985	10	39	4513	43	27	8568	0	320	65746	35	11674	13	35	11514	2	588	182177	-160	6	0	0.937806512	0.245544278	0.261828293	12.47504175	36.66666667	145	817	46	118	692	21	-27	-125	27	140	66	2328	978	43			
AA1DCD6900	mork_3	1	135	93	113	92	114	78	91	120	115	P986	10	164	3501	228	52	12081	18	625	104011	38	18611	2	55	18757	1	787	269001	146	2.666666667	17	1.115148957	1.204501667	1.080126256	11.59233463	57	50	265	77	118	644	89	68	379	38	121	50	2017	1509	27			
AA1DCD68F5	mork_2	15	135	93	113	92	114	78	91	120	115	P988	10	22	5839	0	36	6562	0	252	80636	23	13722	0	19	12544	0	288	165828	-1178	2	-4	0.228436731	-0.461883304	-2.021930983	7.240626124	21.66666667	50	263	9	40	199	0	-10	-64	18	3	1	1381	584	42			
AA1DCD6922	mork_2	13	135	93	113	92	114	78	91	120	115	P990	6	5	1594	1	37	1930	0	217	25319	22	4345	1	37	14219	0	418	139086	9874	11	15	0.169322583	0.151220601	0.893091744	4.869861965	34.66666667	32	157	1	20	91	1	-12	-66	14	37	16	1405	669	36			
AA1DCD68FC	mork_2	14	134	92	112	91	113	77	90	119	114	P991	8	10	1701	9	36	401	0	298	25038	29	5165	5	47	9822	5	412	70428	4657	12	18	0.583121621	0.732883279	1.256827483	18.17275127	47	50	266	4	95	510	20	45	244	30	56	8	1234	780	68			
AA1DCD6915	mork_2	12	134	92	112	91	113	77	90	119	114	P992	10	147	4142	107	38	3241	0	599	44445	39	10219	0	44	13076	0	597	176867	2857	2	5	1.174263105	0.434191633	0.369756685	3.350621833	40.66666667	178	1080	91	118	708	92	-60	-372	27	194	32	3139	1280	43			
