rfid	locomotor2	progressiveratio	punishment	runstartmale1	runstartfemale1	runreversalsmale	runreversalsfemale	highcocaineavoid2	runstart1	runreversals	regressedlr_highcocaineavoid2	regressedlr_highcocaineavoidfemale2	regressedlr_highcocaineavoidmale2	regressedlr_locomotor2	regressedlr_progressiveratio	regressedlr_punishmenteffortratio	regressedlr_runreversals	regressedlr_runreversalsfemale	regressedlr_runreversalsmale	regressedlr_runstart1	regressedlr_runstartfemale1	regressedlr_runstartmale1	punishmenteffortratio	highcocaineavoidmale2	highcocaineavoidfemale2
933000320186870	14.7	48	1.451131687											-0.371479855	-0.32991504	2.081511317							0.03023191		
933000320186854	24.76666667	38.5	0.830016584											1.239267792	-0.815801939	1.605943297							0.021558872		
933000320186813	18.81666667	144.5	0.597222222											0.365315317	1.85982302	-1.941866199							0.004133026		
933000320186824																									
933000320186812	20.36666667	55.25	0.527777778											0.579380652	-0.035146883	0.098244328							0.009552539		
933000320186822	29.86666667	139.75	0.583333333											1.897266076	1.761434879	-1.196741391							0.00417412		
933000320186825	22.98333333	58.25	0.625											0.980985338	0.064909678	-0.129407609							0.010729614		
933000320186816	30.06666667	164.5	0.736111111											1.927631297	2.053420526	-1.873635726							0.00447484		
933000320186808	18.21666667	79	0.861111111											0.24852176	0.694007875	0.332711385							0.010900141		
933000320186921	9.816666667	33	0.547056385	85.57166667		0.75		0	85.57166667	0.75	-0.596153846		-0.605128205	-0.592555297	-1.159164538	0.782028178	-0.348173273		-0.717646232	0.849304035		1.197035541	0.016577466	0	
933000320187595	27.06666667	62.75	0.895833333											1.52361853	0.252907302	0.4642651							0.014276228		
933000320186815	12.8	29.25	0.655349794	73.00833333		2.083333333		1	73.00833333	2.083333333	0.403846154		0.394871795	-0.7492678	-1.330002592	1.486705364	0.54528415		0.225826618	0.662627393		0.626002032	0.022405121	1	
933000320186806	9.866666667	50.5	0.983024691		34.62166667		1.333333333	0	34.62166667	1.333333333	-0.392703863	-0.356736251		-1.405986541	-0.231541548	1.418825769	0.153238202	0.220423857		-0.362678684	-0.255743065		0.019465835		0
933000320186804	10.18333333	108.75	0.655349794		54.83083333		1.083333333	0	54.83083333	1.083333333	-0.392703863	-0.363817327		-1.345636548	1.36865296	-0.686767262	-0.082797104	-0.015612629		0.323693231	0.369380516		0.006026205		0
933000320186917	15.68333333	31.75	0.716832504	72.07416667		2.416666667		1	72.07416667	2.416666667	0.403846154		0.394871795	-0.180940041	-1.195053755	1.494972503	0.689112548		0.391219476	0.644937337		0.596041172	0.022577402	1	
933000320186912		13	0.351080247	75.48363636		1		0	75.48363636	1	-0.596153846		-0.605128205		-2.620339766	1.771973925	-0.149874621		0.165806402	0.708973494		0.686208709	0.027006173	0	
933000320186923	11.18333333	82.25	0.819187243		33.98727273		0.166666667	0	33.98727273	0.166666667	-0.392703863	-0.367357865		-1.07567435	0.769155187	0.17652246	-1.126430652	-1.0718854		-0.389802727	-0.281870658		0.009959723		0
933000320186916	11.6	108.75	0.547056385		39.4775		8.583333333	1	39.4775	8.583333333	0.607296137	0.632642135		-0.992085996	1.356244963	-0.971128066	2.233812817	2.247180461		-0.140978092	-0.044527369		0.005030404		1
933000320186913	12.46666667	53.5	0.458333333	41.5		0.166666667		0	41.5	0.166666667	-0.596153846		-0.605128205	-0.81032155	-0.124010163	-0.644260615	-1.134443262		-1.897408811	-0.052297542		-0.300746717	0.008566978	0	
933000320186907	9.566666667	69.25	0.625	145.2325		0.25		1	145.2325	0.25	0.403846154		0.394871795	-1.458477131	0.429170034	-0.527319412	-0.996062068		-1.76575611	1.478279818		1.705490141	0.009025271	1	
933000320186908	21.95	68.5	0.5		40.47583333		1.166666667	0	40.47583333	1.166666667	-0.392703863	-0.367357865		0.848263508	0.41741726	-0.339022342	-0.018103232	0.030885209		-0.103746237	-0.02306313		0.00729927		0
933000320186925	7.6	46	0.583333333		296.5		1.166666667	0	296.5	1.166666667	-0.392703863	-0.367357865		-1.825209543	-0.452641186	0.60058291	-0.011713427	0.022362275		2.373140274	2.306320413		0.012681159		0
933000320186914	12.96666667	76.75	0.816666667	40.20583333		3.166666667		0	40.20583333	3.166666667	-0.596153846		-0.605128205	-0.718599983	0.617419036	-0.141332298	0.94082083		0.867393521	-0.118693039		-0.405495493	0.010640608	0	
933000320186909		45	0.483333333	90.18090909		0.5		1	90.18090909	0.5	0.403846154		0.394871795		-0.502774014	-0.123999806	-0.667165778		-1.224136863	0.927353663		0.975062204	0.010740741	1	
933000320186902	15.95	38.75	1		34.095		3.25	1	34.095	3.25	0.607296137	0.632642135		-0.142906994	-0.789663871	1.909087586	0.967466859	0.986555587		-0.380722	-0.271947284		0.025806452		1
933000320186901	18.08333333	49.75	0.375		30.07090909		1.166666667	0	30.07090909	1.166666667	-0.392703863	-0.367357865		0.233165631	-0.263917247	-0.279843774	-0.015571797	0.026331745		-0.639537028	-0.508301734		0.007537688		0
933000320186903	6.366666667	148	0.830016584	34.175		1.666666667		1	34.175	1.666666667	0.403846154		0.394871795	-1.314687024	1.892071816	-1.478886483	0.466846389		-0.054333452	-0.374714688		0.164411264	0.00560822	1	
933000320186915	11.46666667	78.5	0.561728395	59.64363636		1.833333333		1	59.64363636	1.833333333	0.403846154		0.394871795	-1.018275473	0.675158309	-1.025161021	0.510037525		0.065148204	0.42152426		0.301369784	0.007155776	1	
933000320186906	12.3	45.5	0.561728395		25.76		2	0	25.76	2	-0.392703863	-0.310709257		-0.84478728	-0.459730835	0.560084937	0.600112119	0.63982659		-0.927846449	-0.765832109		0.012345679		0
933000320186904	4.5	74	0.561728395		31.35083333		1.833333333	0	31.35083333	1.833333333	-0.392703863	-0.321330871		-2.660353612	0.566663129	-0.26504176	0.510025449	0.558649062		-0.566419559	-0.433626837		0.007590924		0
933000320186863	13.95	58.25	0.792288557	98.50454545		2.916666667		1	98.50454545	2.916666667	0.403846154		0.394871795	-0.549808037	0.067878758	0.366687235	0.915348242		0.7169152	1.024166039		1.146872811	0.01360152	1	
933000320186875	11.16666667	74.25	0.819187243	183.6072727		1.083333333		1	183.6072727	1.083333333	0.403846154		0.394871795	-1.087199134	0.571671411	-0.056357072	0.062026032		0.213539337	1.760899746		2.181311128	0.011032825	1	
933000320186864	14.08333333	70.25	0.702160494		134.3		1	0	134.3	1	-0.392703863	-0.324871409		-0.53100969	0.470438438	0.181254012	0.010212517	0.041563001		1.358829751	1.344400677		0.009995167		0
933000320186871	12.76666667	99.25	0.622512438		77.30636364		1.272727273	0	77.30636364	1.272727273	-0.392703863	-0.324871409		-0.757980592	1.114462756	-0.624850913	0.215806469	0.272829101		0.73772199	0.737721992		0.006272166		0
933000320186873	18.95	45	0.444444444	35.94727273		2		0	35.94727273	2	-0.596153846		-0.605128205	0.393141612	-0.486165141	-0.288254753	0.579347798		0.200459168	-0.320899762		-0.625607953	0.009876543	0	
933000320186905	25.16666667	67.25	0.555555556	106.6254545		0.916666667		0	106.6254545	0.916666667	-0.596153846		-0.605128205	1.302944157	0.392096039	-0.723283727	-0.097414353		-0.554000461	1.083304368		1.219948924	0.008261049	0	
933000320186872	24.93333333	73	0.611111111		56.12		1.916666667	1	56.12	1.916666667	0.607296137	0.675128591		1.262219611	0.541641877	-0.11632474	0.552909622	0.613469858		0.374163562	0.421325828		0.008371385		1
933000320186851	27.38333333	69.5	0.583333333		119.573		2.666666667	0	119.573	2.666666667	-0.392703863	-0.328411947		1.564536677	0.436152635	-0.112261757	0.820916792	0.830383497		1.216486869	1.19313136		0.008393285		0
933000320186852	21.83333333	84.25	0.944444444	29.0775		3.083333333		0	29.0775	3.083333333	-0.596153846		-0.605128205	0.836750693	0.818776069	-0.02243992	0.972028444		0.798106243	-0.666900184		-1.059418639	0.011210023	0	
933000320186858	19.86666667	47.25	0.597222222	94.67833333		0.666666667		0	94.67833333	0.666666667	-0.596153846		-0.605128205	0.519078669	-0.386369088	0.233107191	-0.314738613		-0.79735634	0.966861088		1.019093687	0.012639624	0	
933000320186857	12.43333333	134	0.472222222		62.349		1.4	0	62.349	1.4	-0.392703863	-0.328411947		-0.815802023	1.713280208	-1.407221152	0.291208876	0.366918393		0.482415037	0.549901466		0.003524046		0
933000320186866	19.75	115.5	0.569444444		143.4322222		0	0	143.4322222	0	-0.392703863	-0.331952485		0.499357174	1.453322476	-0.996289128	-1.159380143	-1.105172932		1.465905137	1.439816223		0.004930255		0
933000320187049	10.38333333	91.75	0.773424544	69.54916667		3.833333333		1	69.54916667	3.833333333	0.403846154		0.394871795	-0.47593421	0.964393142	-0.676388779	1.090932054		1.059617565	-2.174343089		-2.074846665	0.008429695	1	
933000320187043	14.75	42.25	0.538323045	214.4058333		1.5		1	214.4058333	1.5	0.403846154		0.394871795	-0.355553538	-0.665367899	0.253018777	0.171624634		-0.116329161	1.145457101		1.389450326	0.012741374	1	
933000320187038	15.51666667	170.5	0.655349794		54.10090909		2.166666667	0	54.10090909	2.166666667	-0.392703863	-0.388601093		-0.226605321	2.122759558	-1.300105904	0.532433059	0.599665398		-2.385459189	-2.634316732		0.003843694		0
933000320187039	22.43333333	68	0.702160494		55.43833333		2.666666667	0	55.43833333	2.666666667	-0.392703863	-0.388601093		0.897320394	0.405732195	0.247253612	0.741110531	0.765705573		-2.32067595	-2.476316198		0.01032589		0
933000320187032	18.55	61.75	0.528192371	136.4108333		1.75		1	136.4108333	1.75	0.403846154		0.394871795	0.321721679	0.191775017	-0.648583917	0.335192602		0.018147701	-0.378324594		-0.470577474	0.008553723	1	
933000320187040	14.16666667	187.5	0.397890947	99.38333333		1		0	99.38333333	1	-0.596153846		-0.605128205	-0.508150883	2.553998409	-2.61350907	-0.245752897		0.174450391	-2.014490903		-1.972665412	0.002122085	0	
933000320187031	14.76666667	150	0.491512346		192.1772727		0.166666667	0	192.1772727	0.166666667	-0.392703863	-0.388601093		-0.348755696	1.908751981	-1.4677435	-1.273245613	-1.182691868		0.915084191	0.798224421		0.003276749		0
933000320187050	21.61666667	85.75	0.565920398		294.08375		0.545454545	1	294.08375	0.545454545	0.607296137	0.611398907		0.807197309	0.84967533	-0.549623468	-0.723476247	-0.696816646		1.814068963	1.668286569		0.006599655		1
933000320187026	23.55	62.75	0.722222222	178.6375		0		0	178.6375	0	-0.596153846		-0.605128205	1.064334358	0.250347648	0.043803444	-1.504022448		-2.182106787	0.726870122		0.780672466	0.011509517	0	
933000320187030	20.15	128.25	0.638888889	115.8890909		1.5		1	115.8890909	1.5	0.403846154		0.394871795	0.55205118	1.643619194	-1.683516993	0.161431254		-0.137799165	-1.781478084		-1.712811775	0.00498159	1	
933000320187041	24	64.75	0.5		168.5563636		1.75	0	168.5563636	1.75	-0.392703863	-0.388601093		1.140369896	0.319479711	-0.239014949	0.335208187	0.405995844		0.564716124	0.445069027		0.007722008		0
933000320187029	47.31666667	76.75	0.527777778		298.4875		0.333333333	0	298.4875	0.333333333	-0.392703863	-0.392141631		3	0.621011788	-0.449402573	-1.045773266	-0.971376733		1.836036283	1.713025126		0.006876583		0
933000320187062	17.7	104.25	0.472222222	331.205		1.166666667		0	331.205	1.166666667	-0.596153846		-0.605128205	0.176612112	1.265736395	-1.847464563	-0.204889295		-0.339172531	2.019872119		3	0.00452971	0	
933000320187068	27.5	112.5	0.486111111	104.89		0.333333333		0	104.89	0.333333333	-0.596153846		-0.605128205	1.581321964	1.415859725	-1.894520309	-1.237909888		-1.497590769	-1.965594243		-1.895770813	0.004320988	0	
933000320187073	20.48333333	57.75	0.513888889		147.5691667		1.416666667	1	147.5691667	1.416666667	0.607296137	0.583074603		0.604585347	0.051040345	-0.013958766	0.01408733	0.06227809		0.070511104	-0.148970613		0.008898509		1
933000320187028	23.05	65.5	0.305555556		148.5018182		1	0	148.5018182	1	-0.392703863	-0.420465935		0.986226411	0.348405812	-1.057547532	-0.379454041	-0.328352686		0.092926706	-0.075664922		0.00466497		0
933000320187056	12.26666667	40.5	0.584784411	64.82454545		1.583333333		0	64.82454545	1.583333333	-0.596153846		-0.605128205	-0.106247452	-0.72273283	0.498257987	0.287524517		-0.066893446	0.528375362		0.848372198	0.014439121	0	
933000320187075	13.88333333	63.5	0.444701646	32.29454545		1.545454545		1	32.29454545	1.545454545	0.403846154		0.394871795	-0.566662379	0.270747746	-1.063404477	0.268378928		-0.101656102	-0.49825022		-0.831075932	0.007003176	1	
933000320187066	11.05	50.5	0.772376543		250.4914286		0.636363636	1	250.4914286	0.636363636	0.607296137	0.629101597		-1.138563322	-0.23594149	0.90498519	-0.549811829	-0.539387336		2.119044906	2.028991791		0.015294585		1
933000320187061	7.533333333	21	0.304269547		93.793		0.333333333	0	93.793	0.333333333	-0.392703863	-0.370898403		-1.896823477	-2.0726781	0.8164752	-0.905549025	-0.844991259		0.955437273	0.927989562		0.014489026		0
933000320187067	8.616666667	56	0.377280265	166.586		1.166666667		0	166.586	1.166666667	-0.596153846		-0.605128205	-1.602218312	-0.020107933	-1.136496992	-0.039941932		-0.351019849	1.651720135		1.896404009	0.006737148	0	
933000320187063	11.31666667	46	0.444701646	42.20333333		4.583333333		1	42.20333333	4.583333333	0.403846154		0.394871795	-1.037319921	-0.432964154	-0.344410801	1.26567771		1.573532809	-0.019104862		-0.262612461	0.009667427	1	
933000320187051	16	42.5	0.374485597		53.74666667		1.5	1	53.74666667	1.5	0.607296137	0.629101597		-0.129363948	-0.633596474	-0.030887047	0.227223848	0.296771494		0.297170265	0.348474894		0.008811426		1
933000320187074	20.1	64.75	0.547056385		30.84727273		2.166666667	0	30.84727273	2.166666667	-0.392703863	-0.370898403		0.546441226	0.315000522	-0.101387869	0.56658791	0.626137179		-0.599928932	-0.468492397		0.008448747		0
933000320187055	18.5	173.5	1.180555556	173.2275		4.25		1	173.2275	4.25	0.403846154		0.394871795	0.307760666	2.170769763	-1.119434788	1.167201391		1.196564719	1.696562893		1.979723116	0.006804355	1	
933000320187060	25.06666667	47.75	0.402777778	62.46454545		1.909090909		1	62.46454545	1.909090909	0.403846154		0.394871795	1.285920811	-0.355726381	-0.669566167	0.4112181		0.151816679	0.485940401		0.352521733	0.008435137	1	
933000320187064	22.48333333	45	0.513888889		37.75181818		1.833333333	0	37.75181818	1.833333333	-0.392703863	-0.388601093		0.904552546	-0.482660965	0.411235117	0.378501593	0.451428543		-0.221925306	-0.159632741		0.011419753		0
933000320187072	20.48333333	63.5	0.513888889		91.79363636		3.416666667	1	91.79363636	3.416666667	0.607296137	0.607858369		0.596932732	0.272748269	-0.176957057	0.984179717	1.002779764		0.947874911	0.919970042		0.008092738		1
933000320187070	16.66666667	50.5	0.777777778	42.286		3.166666667		1	42.286	3.166666667	0.403846154		0.394871795	-0.004956761	-0.226847193	0.661871397	0.877655036		0.883011153	-0.009367225		-0.251593078	0.01540154	1	
933000320187071				35.34916667		2.666666667		1	35.34916667	2.666666667	0.403846154		0.394871795				0.721402804		0.539785055	-0.331194935		-0.640755487		1	
933000320187052	15.68333333	49.25	0.555555556		155.9990909		0.636363636	1	155.9990909	0.636363636	0.607296137	0.604317831		-0.183060619	-0.281600558	0.380726559	-0.653996734	-0.595177034		1.55913002	1.517790582		0.011280316		1
933000320187069	31.88333333	125.75	0.541666667		89.79454545		2.166666667	1	89.79454545	2.166666667	0.607296137	0.604317831		2.082161511	1.588137334	-1.158869984	0.504776671	0.571490917		0.910794897	0.911722511		0.004307488		1
933000320187132	9.633333333	11.25	0.320688226											-0.635626425	-3	1.924815459							0.02850562		
933000320187059	19.96666667	35	0.397890947	71.92555556		0.888888889		1	71.92555556	0.888888889	0.403846154		0.394871795	0.534479154	-0.988608521	0.013851821	-0.022246346		-0.568389057	0.111499189		0.583158688	0.011368313	1	
933000320187133	10.91666667	49	0.351080247		139.2111111		0.8	0	139.2111111	0.8	-0.392703863	-0.317790333		-1.163344127	-0.297145877	-0.374927121	-0.142128912	-0.08417297		1.185315328	1.0940959		0.007164903		0
933000320187054	12.33333333	75.5	0.327674897		46.21888889		0.666666667	0	46.21888889	0.666666667	-0.392703863	-0.307168719		-0.839984313	0.599934681	-1.151163501	-0.212859749	-0.178407657		-1.232194449	-1.294717948		0.004340065		0
933000320187146	8.566666667	28.75	0.509328358	144.9245455		0.5		1	144.9245455	0.5	0.403846154		0.394871795	-1.643619002	-1.429679632	0.912499717	-0.408246396		-1.299673703	1.231253733		1.664245991	0.017715769	1	
933000320187145	13.86666667	38	0.351080247	65.743		1.272727273		1	65.743	1.272727273	0.403846154		0.394871795	-0.571671549	-0.851984671	-0.457573847	0.246005425		0.314685921	-0.070656676		0.457430575	0.009238954	1	
933000320187144			0.702160494																						
933000320187137	17.96666667	23.75	0.452736318		42.67428571		0.5	1	42.67428571	0.5	0.607296137	0.685750205		0.216609863	-1.840756481	1.368695808	-0.413734788	-0.394396967		-1.490650286	-1.588297868		0.019062582		1
933000320187126	16.55	41.75	0.805555556	57.73		0.7		1	57.73	0.7	0.403846154		0.394871795	-0.024493705	-0.679761141	1.104813539	-0.208946277		-0.764170215	-0.429389646		0.263770826	0.019294744	1	
933000320187136	17.45	90.25	0.611111111	46.09		0.666666667		0	46.09	0.666666667	-0.596153846		-0.605128205	0.135649728	0.924747781	-1.125105038	-0.243179716		-0.812835013	-1.241993471		-0.139775969	0.006771314	0	
933000320187143	20.93333333	49	0.347222222		90.05625		0.5	0	90.05625	0.5	-0.392703863	-0.314249795		0.702154762	-0.290686974	-0.389832734	-0.417530284	-0.389539318		0.554003917	0.556237433		0.007086168		0
933000320187135	24.4	43	0.513888889		60.9575		0.5	0	60.9575	0.5	-0.392703863	-0.314249795		1.196886153	-0.622763578	0.473743091	-0.412114447	-0.385205381		-0.288440866	-0.288181941		0.011950904		0
933000320187142	23.13333333	50.5	0.944444444	74.88		1		0	74.88	1	-0.596153846		-0.605128205	0.998201191	-0.244175794	1.038766714	0.046431998		-0.510037116	0.210835059		0.670355792	0.01870187	0	
933000320187134	19.6	55.25	0.888888889	32.5775		1.5		1	32.5775	1.5	0.403846154		0.394871795	0.478681662	-0.04486349	0.719677901	0.368115112		-0.12714366	-1.91905185		-0.797535417	0.016088487	1	
933000320187138	23.35	65.5	0.513888889		78.15833333		1.142857143	1	78.15833333	1.142857143	0.607296137	0.685750205		1.02849082	0.35052881	-0.213419401	0.155636923	0.214867864		0.293595773	0.281638402		0.007845632		1
933000320187140	16.88333333	76.75	0.444444444		45		1.142857143	1	45	1.142857143	0.607296137	0.682209667		0.028488262	0.632955112	-0.764807341	0.139949168	0.193506749		-1.395026488	-1.411759523		0.005790807		1
933000320048013	19.53333333	34.75	1.083333333											1.041604625	-1.023942654	1.990075301							0.03117506		
933000320048006	23.33333333	47.5	1.145833333											1.020351892	-0.37160431	1.618604274							0.024122807		
933000320048023	20.21666667	29.25	0.520833333											0.559179239	-1.361695596	1.194704811							0.017806268		
933000320048010	17.16666667	79	0.9375											0.079947932	0.696714781	0.086781474							0.011867089		
933000320048011	15.56666667	29.25	0.666666667											-0.213513998	-1.377541353	1.504092085							0.022792023		
933000320048012	13.31666667	75.75	0.5625											-0.675158286	0.607144063	-0.306066749							0.007425743		
933000320048021	18.51666667	36.75	0.416666667											0.312805169	-0.894699484	0.391036363							0.011337868		
933000320048001	11.66666667	38.5	0.895833333											-0.974815852	-0.816431747	1.5585977							0.023268398		
933000320048007	16	24.25	0.78125											-0.133500257	-1.783601986	2.028172558							0.032216495		
933000320048009	27.11666667	120	1.208333333											1.538090915	1.512164103	0.192527422							0.010069444		
933000320048002	25.03333333	43.75	0.770833333											1.280241871	-0.556999033	1.172166811							0.017619048		
933000320048020	14.78333333	44.75	0.916666667											-0.338322464	-0.510037057	1.244568248							0.020484171		
933000320048008	16.33333333	44.25	0.8125											-0.060733013	-0.514894109	1.015050247							0.018361582		
933000320048025	21.18333333	42.5	0.770833333											0.734447732	-0.646019421	1.256416026							0.018137255		
933000320048004	19.31666667	33	0.708333333											0.441396862	-1.134582342	1.588398572							0.021464646		
933000320187570	12.56666667	49.25	0.604166667											-0.037824611	-0.281600593	0.164204103							0.012267343		
933000320187561	12.03333333	38.25	0.479166667											-0.885229165	-0.845641426	0.209757003							0.012527233		
933000320187560	11.96666667	61.75	0.541666667											-0.908457869	0.192773499	-0.039573963							0.00877193		
933000320187562	9.333333333	29.25	0.6875											-1.49726227	-1.347557467	1.712672383							0.023504274		
933000320187558	21.83333333	74.75	0.75											0.833756849	0.581731328	-0.253034998							0.010033445		
933000320187568	10.18333333	38	0.583333333											-1.348331231	-0.866667055	0.643259498							0.015350877		
933000320187563	11	117	1.729166667											-1.155164656	1.478263369	0.845107453							0.014779202		
933000320187573	18.61666667	62.75	1.375											0.331663672	0.235943861	1.638428998							0.021912351		
933000320187598	13.65	25.5	0.479166667											-0.609706268	-1.677432472	1.049448223							0.01879085		
933000320187586	15.31666667	83.75	0.75											-0.255106594	0.805554266	0.003104902							0.008955224		
933000320187588	14.45	98.25	0.833333333											-0.444024627	1.083452399	-0.096059193							0.008481764		
933000320187585	18.98333333	61.25	0.5											0.40362106	0.185271428	-0.77050983							0.008163265		
933000320187592	13.11666667	33	0.479166667											-0.697840246	-1.125221843	0.514872014							0.014520202		
933000320187582	16.21666667	69.5	0.729166667											-0.097052451	0.433844972	0.275770309							0.010491607		
933000320187589	12.96666667	55.25	0.479166667											-0.718524327	-0.054333455	-0.053546736							0.0086727		
933000320187579	12.43333333	42.25	0.583333333											-0.064380726	-0.667155376	0.413389791							0.013806706		
933000320187590	8.566666667	70.25	0.5625											-1.648006709	0.471598707	-0.821702876							0.008007117		
933000320187577	13.61666667	50.75	0.5											-0.614294256	-0.220054913	0.161000441							0.009852217		
933000320187576	3.55	74.25	0.416666667											-2.969515281	0.573021656	-0.828337235							0.005611672		
933000320048755	12.48333333	34.25	0.5625											-0.801039926	-1.07336241	0.755276191							0.016423358		
933000320048773	8.9	74	0.395833333											-1.566433171	0.564164314	-1.577658479							0.005349099		
933000320048771	11.51666667	47.75	0.541666667											-1.006761101	-0.351019803	0.399005063							0.011343805		
933000320048774	14.83333333	107.5	0.270833333											-0.31948059	1.330002589	-1.719362065							0.00251938		
933000320048766	22.61666667	34.25	0.416666667											0.924501733	-1.087139053	0.14415886							0.01216545		
933000320048753	19.86666667	70.25	0.604166667											0.517327181	0.460672013	-0.633157267							0.008600237		
933000320048761	15.51666667	41.75	0.395833333											-0.22660457	-0.694002655	0.085418611							0.009481038		
933000320048751	16.55	43.5	0.583333333											-0.025710691	-0.573965869	0.696033838							0.013409962		
933000320048346	20.06666667	36.25	0.625											0.541830364	-0.955740522	0.861206493							0.017241379		
933000320048339	20.76666667	68.5	0.604166667											0.659194915	0.412880541	-0.582701655							0.008819951		
933000320048338	13.68333333	58.75	0.416666667											-0.601035475	0.081767676	-0.387390189							0.007092199		
933000320049025	7.883333333	44.25	0.416666667											-0.953531597	-0.518586872	-0.403623485							0.009416196		
933000320049013	12.08333333	57.75	0.5625											-0.876738056	0.047936055	-0.313127917							0.00974026		
933000320049024	17.26666667	46	0.416666667											0.730900347	-0.405932981	0.026606854							0.009057971		
933000320049018	12.1	55.25	0.604166667											-0.87023126	-0.036683303	0.344276715							0.010935143		
933000320049002	11.95	40	0.53125											-0.92140468	-0.738035662	0.337549334							0.01328125		
933000320049014	6.2	139.75	0.520833333											-2.317473257	1.772250673	-2.074582378							0.003726893		
933000320049019	11.71666667	45.5	0.479166667											-0.968140713	-0.467516656	0.284281228							0.010531136		
933000320049005	9.883333333	46	0.854166667											-1.383456078	-0.448142267	1.294043							0.018568841		
933000320049022	12.96666667	65	0.729166667											-0.715845437	0.337461668	-0.020046424							0.011217949		
933000320049007	12.35	102	0.791666667											-0.833756731	1.193189306	-0.864513439							0.007761438		
933000320049020	13.88333333	36.75	0.5											-0.566663185	-0.883011151	0.711083733							0.013605442		
933000320049021	20.25	103	0.520833333											0.564508068	1.221477526	-0.955992843							0.005056634		
933000320048482	21.98333333	81.5	0.479166667											0.85156997	0.757754224	-1.418689264							0.005879346		
933000320048481	21.7	48	0.791666667											0.824746165	-0.346493375	0.76760534							0.016493056		
933000320048491		37.75	0.729166667												-0.874175892	1.394623781							0.019315673		
933000320048478	20.48333333	66.5	0.8125											0.598434678	0.365965694	0.542359641							0.012218045		
933000320048504	22.31666667	184.25	0.9375											0.88219807	2.46852864	-1.640679341							0.005088195		
933000320048505	18.33333333	28	0.6875											0.272748266	-1.504125618	1.662164124							0.024553571		
933000320048513	14.68333333	79.75	0.583333333											-0.378333647	0.715783864	-0.330450075							0.007314525		
933000320048507	8.366666667	188.25	0.729166667											-1.722909825	2.597817332	-1.287090906							0.003873395		
933000320048509	12.98333333	38.75	0.666666667											-0.711350241	-0.803976826	0.849945924							0.017204301		
933000320048511	9.866666667	36.25	0.625											-1.405332662	-0.931216244	0.85811759							0.017241379		
933000320048514	15.6	53.5	0.45											-0.193944659	-0.12095998	-0.107014569							0.008411215		
933000320048521	17.43333333	110.75	0.75											0.131351853	1.399050791	-0.50998098							0.006772009		
933000320048367	14.53333333	52.75	0.854166667											-0.424504442	-0.14425183	0.734947563							0.016192733		
933000320048354	18.63333333	42.25	0.604166667											0.337612039	-0.653911107	0.469840521							0.014299803		
933000320048355	28.68333333	80.75	0.416666667											1.732062261	0.741173756	-0.920382132							0.005159959		
933000320048360	18.2	93.75	0.5											0.244121404	1.010883075	-0.874287105							0.005333333		
933000320048364	18.13333333	92.75	0.666666667											0.24000954	0.995575909	-1.019907421							0.007187781		
933000320048353	19.13333333	50.5	0.833333333											0.431506268	-0.230963863	0.770372449							0.01650165		
933000320048369	12.6	23.5	0.4375											-0.780657013	-1.910454133	1.30640989							0.018617021		
933000320048372	25.11666667	38	0.958333333											1.292712921	-0.867393542	1.839167916							0.025219298		
933000320048363	15.85	59.75	0.479166667											-0.158621704	0.135559579	-0.815470036							0.008019526		
933000320048352	15.08333333	34.25	0.666666667											-0.28860605	-1.077128803	1.416993813							0.01946472		
933000320048362	16.28333333	46	0.416666667											-0.077788457	-0.42158	0.026671018							0.009057971		
933000320048374	18.45	77.75	0.916666667											0.302040169	0.654840061	0.078714146							0.011789925		
933000320048361	10.91666667	38.5	0.541666667											-1.163344213	-0.821720206	0.441857978							0.014069264		
933000320048371	37.81666667	59.75	0.395833333											2.711531062	0.148557079	-0.537517627							0.006624826		
933000320048366	10.76666667	52.25	0.645833333											-1.193189298	-0.172287445	0.563574565							0.012360447		
933000320048838	29.35	52.25	0.895833333											1.825065148	-0.155056648	0.842435053							0.017145136		
933000320048848	24.66666667	155.5	0.520833333											1.224136882	1.996501581	-2.251460579							0.003349411		
933000320048842	19.7	120	0.833333333											0.490453602	1.504159291	-0.429416659							0.006944444		
933000320048849	14.7	105.75	0.479166667											-0.366918874	1.289825362	-1.09103804							0.004531127		
933000320048846	14.28333333	22.5	0.5											-0.473257776	-1.966179973	1.471339582							0.022222222		
933000320048827	25.76666667	76.75	0.583333333											1.375410937	0.624676785	-0.898924441							0.007600434		
933000320048834	26.05555556	34.75	0.666666667											1.418196213	-1.020221342	1.377498345							0.019184652		
933000320048847	21	46	0.645833333											0.715845533	-0.422592186	0.75400522							0.014039855		
933000320048629	19.55		0.458333333											-0.364444913											
933000320048632	31.6		0.791666667											0.952221988											
933000320048637	22.08333333		0.416666667											-0.670623972											
933000320048641	44.3		0.479166667											2.394485733											
933000320049154	23.35		0.6875											-0.410063648											
933000320049175	22.9		0.8125											-0.510384651											
933000320049170	33.26666667	46.75	0.458333333											1.210538337	-0.401312158	0.149100796							0.009803922		
933000320049159	22.63333333		0.479166667											-0.561622184											
933000320048960	33.13333333		0.583333333											1.188266098											
933000320048971	23.11666667		0.8125											-0.458472931											
933000320048963	22.21666667		0.583333333											-0.63963752											
933000320048972																									
933000320187460	20.46666667		0.375											-0.961204973											
933000320187470	21		0.479166667											-0.858196156											
